noise_type,inital_noise,noisy_rate,mean,std
instance,0.01,0.1,0.496,0.022681367781605344
instance,0.01,0.2,0.5316,0.014091762763323041
instance,0.01,0.3,0.5561333333333334,0.017038518454111872
instance,0.01,0.4,0.5826666666666667,0.014583095236151524
instance,0.01,0.5,0.6181333333333333,0.008371910707173682
instance,0.01,0.6,0.6422666666666667,0.01152388823271032
instance,0.01,0.7000000000000001,0.6778666666666667,0.013041813098219467
instance,0.01,0.8,0.7038666666666666,0.017367914222624518
instance,0.01,0.9,0.738,0.018030837781731375
instance,0.2,0.1,0.5310666666666667,0.01816957163318203
instance,0.2,0.2,0.5546666666666666,0.02017148702720969
instance,0.2,0.3,0.5833333333333333,0.012274635093014638
instance,0.2,0.4,0.5996,0.010899541274750974
instance,0.2,0.5,0.6248,0.012827054741184118
instance,0.2,0.6,0.6457333333333333,0.015503404643998502
instance,0.2,0.7000000000000001,0.6758666666666666,0.01855562208903575
instance,0.2,0.8,0.6930666666666667,0.015052500715089782
instance,0.2,0.9,0.7222666666666666,0.018965465691326674
instance,0.4,0.1,0.5914666666666667,0.004200529067206228
instance,0.4,0.2,0.6061333333333334,0.01081562655502569
instance,0.4,0.3,0.6186666666666667,0.014298407059684845
instance,0.4,0.4,0.6425333333333334,0.01324470544112711
instance,0.4,0.5,0.6504,0.010420066111967725
instance,0.4,0.6,0.6538666666666667,0.008886944231724286
instance,0.4,0.7000000000000001,0.6757333333333333,0.014271961634228445
instance,0.4,0.8,0.6882666666666667,0.017490314780217998
instance,0.4,0.9,0.6994666666666667,0.016582453913030416
pair,0.01,0.1,0.45640000000000003,0.0390002848992443
pair,0.01,0.2,0.4977333333333333,0.03418446690790684
pair,0.01,0.3,0.5362666666666667,0.030676085510087846
pair,0.01,0.4,0.5766666666666667,0.018196458751941598
pair,0.01,0.5,0.5963999999999999,0.02263527237643841
pair,0.01,0.6,0.6456,0.014488309463533376
pair,0.01,0.7000000000000001,0.6826666666666666,0.0064978628965392795
pair,0.01,0.8,0.7121333333333333,0.014440683270999803
pair,0.01,0.9,0.7504,0.031064806811281175
pair,0.2,0.1,0.5012,0.02020670955675647
pair,0.2,0.2,0.5370666666666667,0.017923293348166933
pair,0.2,0.3,0.5645333333333333,0.010169671687041896
pair,0.2,0.4,0.5909333333333333,0.0112407987063
pair,0.2,0.5,0.6161333333333333,0.01149299303440531
pair,0.2,0.6,0.6295999999999999,0.014746751054610834
pair,0.2,0.7000000000000001,0.6704,0.01360228738934089
pair,0.2,0.8,0.7042666666666667,0.009025888691240755
pair,0.2,0.9,0.7389333333333333,0.006542170893518491
pair,0.4,0.1,0.5606666666666668,0.016357125528513726
pair,0.4,0.2,0.5901333333333334,0.01743177175925229
pair,0.4,0.3,0.6037333333333333,0.018412556102350937
pair,0.4,0.4,0.6224000000000001,0.016408669795094442
pair,0.4,0.5,0.6432,0.013041813098219432
pair,0.4,0.6,0.6377333333333334,0.015496236102142121
pair,0.4,0.7000000000000001,0.6737333333333333,0.016059611175589204
pair,0.4,0.8,0.6937333333333333,0.01144649388337852
pair,0.4,0.9,0.7061333333333334,0.013101314607490543
sym,0.01,0.1,0.4594666666666667,0.03750674013501515
sym,0.01,0.2,0.5002666666666666,0.03653187345015007
sym,0.01,0.3,0.5305333333333333,0.03171890428260234
sym,0.01,0.4,0.5725333333333333,0.012242004193213894
sym,0.01,0.5,0.5978666666666668,0.017853726657355157
sym,0.01,0.6,0.6433333333333333,0.01317404856357967
sym,0.01,0.7000000000000001,0.6838666666666666,0.007278583500776621
sym,0.01,0.8,0.7123999999999999,0.013796940079436285
sym,0.01,0.9,0.7529333333333333,0.0253972876942051
sym,0.2,0.1,0.5221333333333333,0.021057592982632718
sym,0.2,0.2,0.5524,0.015294152840582925
sym,0.2,0.3,0.5777333333333333,0.017736340597140632
sym,0.2,0.4,0.6057333333333333,0.011081516141756056
sym,0.2,0.5,0.6210666666666667,0.005509587603038515
sym,0.2,0.6,0.6417333333333334,0.0063350874763757675
sym,0.2,0.7000000000000001,0.6804,0.007372622027172954
sym,0.2,0.8,0.7012,0.01384357050924522
sym,0.2,0.9,0.7258666666666667,0.010825894882179487
sym,0.4,0.1,0.5774666666666667,0.01419232969678421
sym,0.4,0.2,0.588,0.007007932013876238
sym,0.4,0.3,0.6045333333333334,0.011149489275796945
sym,0.4,0.4,0.6144000000000001,0.015243213426162947
sym,0.4,0.5,0.6428,0.01023501614828015
sym,0.4,0.6,0.6529333333333334,0.009038190576043919
sym,0.4,0.7000000000000001,0.6737333333333334,0.008186710097604653
sym,0.4,0.8,0.6913333333333334,0.015549205052920834
sym,0.4,0.9,0.7044,0.008750872972325564
