noise_type,inital_noise,noisy_rate,mean,std
instance,0.01,0.1,0.484597091265431,0.0015742530952365728
instance,0.01,0.2,0.4866214940427108,0.0014919622010175228
instance,0.01,0.3,0.49023052378733006,0.0015090463853030638
instance,0.01,0.4,0.4935527432211188,0.0010888343280755503
instance,0.01,0.5,0.4984595896222469,0.001460756109457352
instance,0.01,0.6,0.5022454857252118,0.0015763155739915674
instance,0.01,0.7000000000000001,0.5078072156694032,0.0007094369296660507
instance,0.01,0.8,0.5109382282293049,0.0013862343824536942
instance,0.01,0.9,0.5141552838824556,0.0011125458465696366
instance,0.1,0.1,0.484597091265431,0.0015742530952365728
instance,0.1,0.2,0.4866214940427108,0.0014919622010175228
instance,0.1,0.3,0.49023052378733006,0.0015090463853030638
instance,0.1,0.4,0.4935527432211188,0.0010888343280755503
instance,0.1,0.5,0.4984595896222469,0.001460756109457352
instance,0.1,0.6,0.5022454857252118,0.0015763155739915674
instance,0.1,0.7000000000000001,0.5078072156694032,0.0007094369296660507
instance,0.1,0.8,0.5109382282293049,0.0013862343824536942
instance,0.1,0.9,0.5141552838824556,0.0011125458465696366
instance,0.2,0.1,0.48460904169504887,0.0015854847147554548
instance,0.2,0.2,0.48663344447232876,0.0015036423568914766
instance,0.2,0.3,0.49023769404510087,0.0015174834153704197
instance,0.2,0.4,0.49355991347888956,0.001093859321202792
instance,0.2,0.5,0.4984524193644761,0.0014627198927315934
instance,0.2,0.6,0.502238315467441,0.0015733638096791557
instance,0.2,0.7000000000000001,0.5078048255834797,0.0007072292114679984
instance,0.2,0.8,0.5109310579715342,0.001374907184828541
instance,0.2,0.9,0.514152893796532,0.0011087976715081118
instance,0.3,0.1,0.484597091265431,0.0015742530952365728
instance,0.3,0.2,0.4866214940427108,0.0014919622010175228
instance,0.3,0.3,0.49023052378733006,0.0015090463853030638
instance,0.3,0.4,0.4935527432211188,0.0010888343280755503
instance,0.3,0.5,0.4984595896222469,0.001460756109457352
instance,0.3,0.6,0.5022454857252118,0.0015763155739915674
instance,0.3,0.7000000000000001,0.5078072156694032,0.0007094369296660507
instance,0.3,0.8,0.5109382282293049,0.0013862343824536942
instance,0.3,0.9,0.5141552838824556,0.0011125458465696366
pair,0.01,0.1,0.48414297493994907,0.0018083017965943376
pair,0.01,0.2,0.48624864063863094,0.0017380255539076964
pair,0.01,0.3,0.4900010755386656,0.0015853450921304798
pair,0.01,0.4,0.493371096690926,0.0014285987625717337
pair,0.01,0.5,0.49854085254364894,0.0015380253988422333
pair,0.01,0.6,0.5024892744894179,0.0016000951414937006
pair,0.01,0.7000000000000001,0.5079649613403602,0.0007758120977151836
pair,0.01,0.8,0.5111867971653581,0.0012034266567915119
pair,0.01,0.9,0.5144564347088278,0.0011598813894606714
pair,0.1,0.1,0.48414297493994907,0.0018083017965943376
pair,0.1,0.2,0.48624864063863094,0.0017380255539076964
pair,0.1,0.3,0.4900010755386656,0.0015853450921304798
pair,0.1,0.4,0.493371096690926,0.0014285987625717337
pair,0.1,0.5,0.49854085254364894,0.0015380253988422333
pair,0.1,0.6,0.5024892744894179,0.0016000951414937006
pair,0.1,0.7000000000000001,0.5079649613403602,0.0007758120977151836
pair,0.1,0.8,0.5111867971653581,0.0012034266567915119
pair,0.1,0.9,0.5144564347088278,0.0011598813894606714
pair,0.2,0.1,0.48414297493994907,0.0018083017965943376
pair,0.2,0.2,0.48624864063863094,0.0017380255539076964
pair,0.2,0.3,0.4900010755386656,0.0015853450921304798
pair,0.2,0.4,0.493371096690926,0.0014285987625717337
pair,0.2,0.5,0.49854085254364894,0.0015380253988422333
pair,0.2,0.6,0.5024892744894179,0.0016000951414937006
pair,0.2,0.7000000000000001,0.5079649613403602,0.0007758120977151836
pair,0.2,0.8,0.5111867971653581,0.0012034266567915119
pair,0.2,0.9,0.5144564347088278,0.0011598813894606714
pair,0.3,0.1,0.48414297493994907,0.0018083017965943376
pair,0.3,0.2,0.48624864063863094,0.0017380255539076964
pair,0.3,0.3,0.4900010755386656,0.0015853450921304798
pair,0.3,0.4,0.493371096690926,0.0014285987625717337
pair,0.3,0.5,0.49854085254364894,0.0015380253988422333
pair,0.3,0.6,0.5024892744894179,0.0016000951414937006
pair,0.3,0.7000000000000001,0.5079649613403602,0.0007758120977151836
pair,0.3,0.8,0.5111867971653581,0.0012034266567915119
pair,0.3,0.9,0.5144564347088278,0.0011598813894606714
sym,0.01,0.1,0.48414297493994907,0.0018083017965943376
sym,0.01,0.2,0.48624864063863094,0.0017380255539076964
sym,0.01,0.3,0.4900010755386656,0.0015853450921304798
sym,0.01,0.4,0.493371096690926,0.0014285987625717337
sym,0.01,0.5,0.49854085254364894,0.0015380253988422333
sym,0.01,0.6,0.5024892744894179,0.0016000951414937006
sym,0.01,0.7000000000000001,0.5079649613403602,0.0007758120977151836
sym,0.01,0.8,0.5111867971653581,0.0012034266567915119
sym,0.01,0.9,0.5144564347088278,0.0011598813894606714
sym,0.1,0.1,0.48414297493994907,0.0018083017965943376
sym,0.1,0.2,0.48624864063863094,0.0017380255539076964
sym,0.1,0.3,0.4900010755386656,0.0015853450921304798
sym,0.1,0.4,0.493371096690926,0.0014285987625717337
sym,0.1,0.5,0.49854085254364894,0.0015380253988422333
sym,0.1,0.6,0.5024892744894179,0.0016000951414937006
sym,0.1,0.7000000000000001,0.5079649613403602,0.0007758120977151836
sym,0.1,0.8,0.5111867971653581,0.0012034266567915119
sym,0.1,0.9,0.5144564347088278,0.0011598813894606714
sym,0.2,0.1,0.48414297493994907,0.0018083017965943376
sym,0.2,0.2,0.48624864063863094,0.0017380255539076964
