noise_type,inital_noise,noisy_rate,mean,std
instance,0.3,0.1,0.4984428571428571,0.0037714308261176588
instance,0.3,0.15,0.4996999999999999,0.003807448839665023
instance,0.3,0.2,0.49909285714285717,0.0032136983590338912
instance,0.3,0.25,0.49755,0.002867054237366265
instance,0.3,0.3,0.5014571428571429,0.002790971839614995
instance,0.3,0.3500000000000001,0.49758571428571424,0.004724996850591049
instance,0.3,0.4000000000000001,0.4994214285714285,0.0030145283134150307
instance,0.3,0.45,0.5007,0.0033906734827562884
instance,0.3,0.5000000000000001,0.5016428571428572,0.002209718792710349
pair,0.3,0.1,0.49866,0.0028038812385691573
pair,0.3,0.15,0.49914,0.0022043706584873334
pair,0.3,0.2,0.49869,0.0022716733920174477
pair,0.3,0.25,0.49815000000000004,0.0008529361054615956
pair,0.3,0.3,0.49616,0.0017357995275952681
pair,0.3,0.3500000000000001,0.49716000000000005,0.0039757703656021085
pair,0.3,0.4000000000000001,0.49972000000000005,0.0037327268852676548
pair,0.3,0.45,0.49915000000000004,0.0026949025956423895
pair,0.3,0.5000000000000001,0.50092,0.00523552767159147
sym,0.3,0.1,0.49866,0.0028038812385691573
sym,0.3,0.15,0.49914,0.0022043706584873334
sym,0.3,0.2,0.49869,0.0022716733920174477
sym,0.3,0.25,0.49815000000000004,0.0008529361054615956
sym,0.3,0.3,0.49616,0.0017357995275952681
sym,0.3,0.3500000000000001,0.49716000000000005,0.0039757703656021085
sym,0.3,0.4000000000000001,0.49972000000000005,0.0037327268852676548
sym,0.3,0.45,0.49915000000000004,0.0026949025956423895
sym,0.3,0.5000000000000001,0.50092,0.00523552767159147
