noise_type,inital_noise,noisy_rate,mean,std
instance,0.01,0.1,0.5142857142857142,0.04082482904638634
instance,0.01,0.2,0.5390476190476191,0.03288818409491811
instance,0.01,0.3,0.6209523809523809,0.018319413392067944
instance,0.01,0.4,0.6695238095238095,0.033772615669518315
instance,0.01,0.5,0.6780952380952381,0.024420726485634425
instance,0.01,0.6,0.7485714285714286,0.04304192967038729
instance,0.01,0.7000000000000001,0.7952380952380953,0.02156044080508913
instance,0.01,0.8,0.822857142857143,0.030750255792310385
instance,0.01,0.9,0.8800000000000001,0.014443572274383896
instance,0.2,0.1,0.5761904761904761,0.03563483225498993
instance,0.2,0.2,0.6,0.03579356280564977
instance,0.2,0.3,0.6438095238095238,0.03129843185743804
instance,0.2,0.4,0.6733333333333333,0.024187476379429165
instance,0.2,0.5,0.7171428571428571,0.04346134936801764
instance,0.2,0.6,0.7647619047619048,0.020919888225227414
instance,0.2,0.7000000000000001,0.7942857142857143,0.014045601146431084
instance,0.2,0.8,0.8238095238095239,0.022837292968155835
instance,0.2,0.9,0.8714285714285713,0.02156044080508905
instance,0.4,0.1,0.6295238095238095,0.03830300486131468
instance,0.4,0.2,0.6542857142857142,0.03573015520438872
instance,0.4,0.3,0.700952380952381,0.03271536007108128
instance,0.4,0.4,0.7314285714285714,0.03935419716456078
instance,0.4,0.5,0.7571428571428571,0.028571428571428564
instance,0.4,0.6,0.7904761904761906,0.012598815766974249
instance,0.4,0.7000000000000001,0.8104761904761905,0.02003398473139298
instance,0.4,0.8,0.8247619047619047,0.0191662969499982
instance,0.4,0.9,0.8714285714285716,0.01781741612749497
pair,0.01,0.1,0.4928571428571428,0.031225897734771454
pair,0.01,0.2,0.5369047619047619,0.02376980814582845
pair,0.01,0.3,0.5785714285714285,0.026513163632523904
pair,0.01,0.4,0.6416666666666666,0.0187979671148048
pair,0.01,0.5,0.6738095238095239,0.03170632437371139
pair,0.01,0.6,0.7309523809523809,0.04160426165740051
pair,0.01,0.7000000000000001,0.7964285714285715,0.020711092620158564
pair,0.01,0.8,0.8321428571428572,0.007142857142857198
pair,0.01,0.9,0.8666666666666667,0.008694008849288367
pair,0.2,0.1,0.5647619047619047,0.018626292586293277
pair,0.2,0.2,0.6009523809523809,0.028252184712745397
pair,0.2,0.3,0.6323809523809525,0.016970028267814755
pair,0.2,0.4,0.6752380952380952,0.016288220358559112
pair,0.2,0.5,0.7057142857142857,0.024140555915498258
pair,0.2,0.6,0.7542857142857142,0.02621211227528168
pair,0.2,0.7000000000000001,0.7961904761904762,0.014830868097521377
pair,0.2,0.8,0.8257142857142858,0.018928197061287434
pair,0.2,0.9,0.8504761904761905,0.022487083720224035
pair,0.4,0.1,0.64,0.02091988822522736
pair,0.4,0.2,0.6771428571428572,0.014830868097521393
pair,0.4,0.3,0.7076190476190476,0.007221786137191963
pair,0.4,0.4,0.7133333333333333,0.03000377905147308
pair,0.4,0.5,0.7438095238095238,0.03340129127000031
pair,0.4,0.6,0.7952380952380953,0.027766437594501443
pair,0.4,0.7000000000000001,0.8161904761904761,0.014521857792358973
pair,0.4,0.8,0.8342857142857143,0.01730085916627139
pair,0.4,0.9,0.8552380952380952,0.01800730514398957
sym,0.01,0.1,0.49333333333333335,0.028292287195262777
sym,0.01,0.2,0.5390476190476191,0.020592141248037748
sym,0.01,0.3,0.5876190476190477,0.02197710620802728
sym,0.01,0.4,0.6380952380952382,0.021295885499998033
sym,0.01,0.5,0.6714285714285715,0.02208004403689455
sym,0.01,0.6,0.7352380952380952,0.034927849182651925
sym,0.01,0.7000000000000001,0.7952380952380953,0.014677176197545211
sym,0.01,0.8,0.8333333333333334,0.013883218797250737
sym,0.01,0.9,0.8657142857142857,0.007824607964359525
sym,0.2,0.1,0.5571428571428572,0.024281045302822823
sym,0.2,0.2,0.5971428571428572,0.016700645635000146
sym,0.2,0.3,0.6304761904761905,0.020090498199741888
sym,0.2,0.4,0.6780952380952381,0.01831941339206798
sym,0.2,0.5,0.7057142857142857,0.028650683726650146
sym,0.2,0.6,0.7504761904761905,0.02788866755113584
sym,0.2,0.7000000000000001,0.8057142857142857,0.031298431857438025
sym,0.2,0.8,0.8304761904761906,0.0203707139392452
sym,0.2,0.9,0.8647619047619047,0.021717627144745472
sym,0.4,0.1,0.6542857142857142,0.03773640524982653
sym,0.4,0.2,0.6771428571428572,0.03830300486131466
sym,0.4,0.3,0.700952380952381,0.04408299737536423
sym,0.4,0.4,0.7323809523809524,0.03323113585212935
sym,0.4,0.5,0.7657142857142858,0.01945982546828819
sym,0.4,0.6,0.7914285714285715,0.028452131897694598
sym,0.4,0.7000000000000001,0.8104761904761905,0.03489537325821198
sym,0.4,0.8,0.8419047619047619,0.02659855246432183
sym,0.4,0.9,0.8523809523809524,0.02857142857142856
