noise_type,inital_noise,noisy_rate,mean,std
instance,0.01,0.1,0.48279999999999995,0.01572259520562682
instance,0.01,0.2,0.48893333333333333,0.0187770545554349
instance,0.01,0.3,0.49413333333333337,0.02045265535599502
instance,0.01,0.4,0.5009333333333333,0.02013620288601273
instance,0.01,0.5,0.49466666666666664,0.009660917830792927
instance,0.01,0.6,0.4990666666666666,0.020136202886012724
instance,0.01,0.7000000000000001,0.5058666666666667,0.02045265535599506
instance,0.01,0.8,0.5110666666666667,0.018777054555434887
instance,0.01,0.9,0.5172,0.015722595205626837
instance,0.2,0.1,0.48786666666666667,0.010928047502743685
instance,0.2,0.2,0.49106666666666665,0.016623945246407534
instance,0.2,0.3,0.496,0.018499249234015493
instance,0.2,0.4,0.4972,0.025330701617690035
instance,0.2,0.5,0.5024,0.011031268688998964
instance,0.2,0.6,0.5028,0.025330701617690063
instance,0.2,0.7000000000000001,0.504,0.018499249234015504
instance,0.2,0.8,0.5089333333333333,0.01662394524640752
instance,0.2,0.9,0.5121333333333333,0.010928047502743685
instance,0.4,0.1,0.4945333333333333,0.004330768471709785
instance,0.4,0.2,0.49693333333333334,0.010028847280608976
instance,0.4,0.3,0.5018666666666667,0.015401298646542778
instance,0.4,0.4,0.5078666666666666,0.017797627806973516
instance,0.4,0.5,0.5021333333333333,0.011099549540409278
instance,0.4,0.6,0.4921333333333333,0.017797627806973457
instance,0.4,0.7000000000000001,0.4981333333333334,0.015401298646542792
instance,0.4,0.8,0.5030666666666667,0.01002884728060896
instance,0.4,0.9,0.5054666666666667,0.004330768471709845
pair,0.01,0.1,0.4766666666666667,0.011527744310527048
pair,0.01,0.2,0.4849333333333333,0.016889181284018635
pair,0.01,0.3,0.49333333333333335,0.019510680835549205
pair,0.01,0.4,0.5006666666666666,0.018684515276322027
pair,0.01,0.5,0.49466666666666664,0.009660917830792927
pair,0.01,0.6,0.4993333333333333,0.01868451527632203
pair,0.01,0.7000000000000001,0.5066666666666666,0.019510680835549195
pair,0.01,0.8,0.5150666666666666,0.016889181284018596
pair,0.01,0.9,0.5233333333333333,0.011527744310527019
pair,0.2,0.1,0.49293333333333333,0.004071581729227293
pair,0.2,0.2,0.49746666666666667,0.012990594888439672
pair,0.2,0.3,0.5013333333333334,0.006879922480183452
pair,0.2,0.4,0.5142666666666666,0.011051395085387761
pair,0.2,0.5,0.49413333333333326,0.009266426855410107
pair,0.2,0.6,0.4857333333333333,0.0110513950853878
pair,0.2,0.7000000000000001,0.49866666666666665,0.006879922480183455
pair,0.2,0.8,0.5025333333333333,0.012990594888439696
pair,0.2,0.9,0.5070666666666667,0.004071581729227331
pair,0.4,0.1,0.49066666666666664,0.011614167593456234
pair,0.4,0.2,0.49733333333333335,0.013490737563232089
pair,0.4,0.3,0.49906666666666666,0.015610537751432183
pair,0.4,0.4,0.49973333333333336,0.016889181284018614
pair,0.4,0.5,0.5050666666666667,0.009838699100999089
pair,0.4,0.6,0.5002666666666666,0.016889181284018596
pair,0.4,0.7000000000000001,0.5009333333333333,0.015610537751432169
pair,0.4,0.8,0.5026666666666666,0.013490737563232082
pair,0.4,0.9,0.5093333333333334,0.0116141675934562
sym,0.01,0.1,0.4766666666666667,0.011527744310527048
sym,0.01,0.2,0.4849333333333333,0.016889181284018635
sym,0.01,0.3,0.49333333333333335,0.019510680835549205
sym,0.01,0.4,0.5006666666666666,0.018684515276322027
sym,0.01,0.5,0.49466666666666664,0.009660917830792927
sym,0.01,0.6,0.4993333333333333,0.01868451527632203
sym,0.01,0.7000000000000001,0.5066666666666666,0.019510680835549195
sym,0.01,0.8,0.5150666666666666,0.016889181284018596
sym,0.01,0.9,0.5233333333333333,0.011527744310527019
sym,0.2,0.1,0.49293333333333333,0.004071581729227293
sym,0.2,0.2,0.49746666666666667,0.012990594888439672
sym,0.2,0.3,0.5013333333333334,0.006879922480183452
sym,0.2,0.4,0.5142666666666666,0.011051395085387761
sym,0.2,0.5,0.49413333333333326,0.009266426855410107
sym,0.2,0.6,0.4857333333333333,0.0110513950853878
sym,0.2,0.7000000000000001,0.49866666666666665,0.006879922480183455
sym,0.2,0.8,0.5025333333333333,0.012990594888439696
sym,0.2,0.9,0.5070666666666667,0.004071581729227331
sym,0.4,0.1,0.49066666666666664,0.011614167593456234
sym,0.4,0.2,0.49733333333333335,0.013490737563232089
sym,0.4,0.3,0.49906666666666666,0.015610537751432183
sym,0.4,0.4,0.49973333333333336,0.016889181284018614
sym,0.4,0.5,0.5050666666666667,0.009838699100999089
sym,0.4,0.6,0.5002666666666666,0.016889181284018596
sym,0.4,0.7000000000000001,0.5009333333333333,0.015610537751432169
sym,0.4,0.8,0.5026666666666666,0.013490737563232082
sym,0.4,0.9,0.5093333333333334,0.0116141675934562
