,dataset,noise_type,initial_noise,slope,stderr,corr,threshold,p_value,combine
40,yxguassian1000,sym,0.0,0.7322000000000001,0.008570936493810574,0.9995207602139651,0.1,1.0000,yxguassian1000_sym_0.0
41,yxguassian1000,sym,0.1,0.5859333333333334,0.006295828803061058,0.9995961553717,0.1,1.0000,yxguassian1000_sym_0.1
42,yxguassian1000,sym,0.2,0.4603333333333333,0.007875418860114045,0.9989771691774443,0.1,1.0000,yxguassian1000_sym_0.2
43,yxguassian1000,sym,0.3,0.31180000000000013,0.007640368976380269,0.9979050287586083,0.1,1.0000,yxguassian1000_sym_0.3
44,yxguassian1000,pair,0.0,0.7322000000000001,0.008570936493810574,0.9995207602139651,0.1,1.0000,yxguassian1000_pair_0.0
45,yxguassian1000,pair,0.1,0.5859333333333334,0.006295828803061058,0.9995961553717,0.1,1.0000,yxguassian1000_pair_0.1
46,yxguassian1000,pair,0.2,0.4603333333333333,0.007875418860114045,0.9989771691774443,0.1,1.0000,yxguassian1000_pair_0.2
47,yxguassian1000,pair,0.3,0.31180000000000013,0.007640368976380269,0.9979050287586083,0.1,1.0000,yxguassian1000_pair_0.3
0,xyguassian200,instance,0.0,0.07600000000000005,0.013846857034556589,0.9008035332787101,0.1,0.0606,xyguassian200_instance_0.0
1,xyguassian200,instance,0.1,0.07666666666666674,0.02065206857697159,0.8143442608341798,0.1,0.1456,xyguassian200_instance_0.1
2,xyguassian200,instance,0.2,0.0666666666666667,0.00683517203291741,0.9651217869521813,0.1,0.0006,xyguassian200_instance_0.2
3,xyguassian200,instance,0.3,0.04466666666666677,0.008735380833534272,0.888151123193961,0.1,0.0001,xyguassian200_instance_0.3
4,xyguassian200,sym,0.0,0.01733333333333335,0.007200088182881507,0.6730017260624837,0.1,0.0000,xyguassian200_sym_0.0
5,xyguassian200,sym,0.1,0.009333333333333345,0.01489611291223923,0.23044421943387947,0.1,0.0001,xyguassian200_sym_0.1
6,xyguassian200,sym,0.2,0.0020000000000000044,0.01482918615112651,0.05090965190008158,0.1,0.0001,xyguassian200_sym_0.2
