noise_type,inital_noise,noisy_rate,mean,std
instance,0.01,0.1,0.24499121265377855,0.013010021457519704
instance,0.01,0.2,0.2994727592267135,0.010876448820222023
instance,0.01,0.3,0.36344463971880486,0.01710262302383529
instance,0.01,0.4,0.43444639718804917,0.013349827075453733
instance,0.01,0.5,0.5114235500878734,0.015270779610705375
instance,0.01,0.6,0.5845342706502636,0.011564628384085802
instance,0.01,0.7000000000000001,0.6569420035149385,0.018111315329333244
instance,0.01,0.8,0.7177504393673111,0.012830729172895612
instance,0.01,0.9,0.768365553602812,0.011617921884737004
instance,0.1,0.1,0.24499121265377855,0.013010021457519704
instance,0.1,0.2,0.2994727592267135,0.010876448820222023
instance,0.1,0.3,0.36344463971880486,0.01710262302383529
instance,0.1,0.4,0.43444639718804917,0.013349827075453733
instance,0.1,0.5,0.5114235500878734,0.015270779610705375
instance,0.1,0.6,0.5845342706502636,0.011564628384085802
instance,0.1,0.7000000000000001,0.6569420035149385,0.018111315329333244
instance,0.1,0.8,0.7177504393673111,0.012830729172895612
instance,0.1,0.9,0.768365553602812,0.011617921884737004
instance,0.2,0.1,0.24499121265377855,0.013010021457519704
instance,0.2,0.2,0.2994727592267135,0.010876448820222023
instance,0.2,0.3,0.36344463971880486,0.01710262302383529
instance,0.2,0.4,0.43444639718804917,0.013349827075453733
instance,0.2,0.5,0.5114235500878734,0.015270779610705375
instance,0.2,0.6,0.5845342706502636,0.011564628384085802
instance,0.2,0.7000000000000001,0.6569420035149385,0.018111315329333244
instance,0.2,0.8,0.7177504393673111,0.012830729172895612
instance,0.2,0.9,0.768365553602812,0.011617921884737004
instance,0.3,0.1,0.24499121265377855,0.013010021457519704
instance,0.3,0.2,0.2994727592267135,0.010876448820222023
instance,0.3,0.3,0.36344463971880486,0.01710262302383529
instance,0.3,0.4,0.43444639718804917,0.013349827075453733
instance,0.3,0.5,0.5114235500878734,0.015270779610705375
instance,0.3,0.6,0.5845342706502636,0.011564628384085802
instance,0.3,0.7000000000000001,0.6569420035149385,0.018111315329333244
instance,0.3,0.8,0.7177504393673111,0.012830729172895612
instance,0.3,0.9,0.768365553602812,0.011617921884737004
pair,0.01,0.1,0.24499121265377855,0.013010021457519704
pair,0.01,0.2,0.2994727592267135,0.010876448820222023
pair,0.01,0.3,0.36344463971880486,0.01710262302383529
pair,0.01,0.4,0.43444639718804917,0.013349827075453733
pair,0.01,0.5,0.5114235500878734,0.015270779610705375
pair,0.01,0.6,0.5845342706502636,0.011564628384085802
pair,0.01,0.7000000000000001,0.6569420035149385,0.018111315329333244
pair,0.01,0.8,0.7177504393673111,0.012830729172895612
pair,0.01,0.9,0.768365553602812,0.011617921884737004
pair,0.1,0.1,0.24499121265377855,0.013010021457519704
pair,0.1,0.2,0.2994727592267135,0.010876448820222023
pair,0.1,0.3,0.36344463971880486,0.01710262302383529
pair,0.1,0.4,0.43444639718804917,0.013349827075453733
pair,0.1,0.5,0.5114235500878734,0.015270779610705375
pair,0.1,0.6,0.5845342706502636,0.011564628384085802
pair,0.1,0.7000000000000001,0.6569420035149385,0.018111315329333244
pair,0.1,0.8,0.7177504393673111,0.012830729172895612
pair,0.1,0.9,0.768365553602812,0.011617921884737004
pair,0.2,0.1,0.24499121265377855,0.013010021457519704
pair,0.2,0.2,0.2994727592267135,0.010876448820222023
pair,0.2,0.3,0.36344463971880486,0.01710262302383529
pair,0.2,0.4,0.43444639718804917,0.013349827075453733
pair,0.2,0.5,0.5114235500878734,0.015270779610705375
pair,0.2,0.6,0.5845342706502636,0.011564628384085802
pair,0.2,0.7000000000000001,0.6569420035149385,0.018111315329333244
pair,0.2,0.8,0.7177504393673111,0.012830729172895612
pair,0.2,0.9,0.768365553602812,0.011617921884737004
pair,0.3,0.1,0.24499121265377855,0.013010021457519704
pair,0.3,0.2,0.2994727592267135,0.010876448820222023
pair,0.3,0.3,0.36344463971880486,0.01710262302383529
pair,0.3,0.4,0.43444639718804917,0.013349827075453733
pair,0.3,0.5,0.5114235500878734,0.015270779610705375
pair,0.3,0.6,0.5845342706502636,0.011564628384085802
pair,0.3,0.7000000000000001,0.6569420035149385,0.018111315329333244
pair,0.3,0.8,0.7177504393673111,0.012830729172895612
pair,0.3,0.9,0.768365553602812,0.011617921884737004
sym,0.01,0.1,0.24499121265377855,0.013010021457519704
sym,0.01,0.2,0.2994727592267135,0.010876448820222023
sym,0.01,0.3,0.36344463971880486,0.01710262302383529
sym,0.01,0.4,0.43444639718804917,0.013349827075453733
sym,0.01,0.5,0.5114235500878734,0.015270779610705375
sym,0.01,0.6,0.5845342706502636,0.011564628384085802
