,dataset,noise_type,initial_noise,slope,stderr,corr,threshold,p_value,combine
79,letter,sym,0.3,0.21793166666666666,0.002305308946459523,0.9996085911896896,0.1,1.0000,letter_sym_0.3
80,letter,pair,0.0,0.2183683333333332,0.0023348474962384736,0.9996001057169059,0.1,1.0000,letter_pair_0.0
81,letter,pair,0.1,0.22179,0.0025216934974810284,0.9995478587837001,0.1,1.0000,letter_pair_0.1
82,letter,pair,0.2,0.2184633333333333,0.0023298757829598045,0.9996021519514392,0.1,1.0000,letter_pair_0.2
83,letter,pair,0.3,0.20882833333333325,0.0023519701580460776,0.9995563262735373,0.1,1.0000,letter_pair_0.3
84,mushroom,instance,0.0,0.6559827545476022,0.007900237054537561,0.9994927373384848,0.1,1.0000,mushroom_instance_0.0
85,mushroom,instance,0.1,0.6559827545476022,0.007900237054537561,0.9994927373384848,0.1,1.0000,mushroom_instance_0.1
86,mushroom,instance,0.2,0.6559827545476022,0.007900237054537561,0.9994927373384848,0.1,1.0000,mushroom_instance_0.2
87,mushroom,instance,0.3,0.6559827545476022,0.007900237054537561,0.9994927373384848,0.1,1.0000,mushroom_instance_0.3
88,mushroom,sym,0.0,0.6559827545476022,0.007900237054537561,0.9994927373384848,0.1,1.0000,mushroom_sym_0.0
89,mushroom,sym,0.1,0.6559827545476022,0.007900237054537561,0.9994927373384848,0.1,1.0000,mushroom_sym_0.1
90,mushroom,sym,0.2,0.6559827545476022,0.007900237054537561,0.9994927373384848,0.1,1.0000,mushroom_sym_0.2
91,mushroom,sym,0.3,0.6559827545476022,0.007900237054537561,0.9994927373384848,0.1,1.0000,mushroom_sym_0.3
92,mushroom,pair,0.0,0.6559827545476022,0.007900237054537561,0.9994927373384848,0.1,1.0000,mushroom_pair_0.0
93,mushroom,pair,0.1,0.6559827545476022,0.007900237054537561,0.9994927373384848,0.1,1.0000,mushroom_pair_0.1
94,mushroom,pair,0.2,0.6559827545476022,0.007900237054537561,0.9994927373384848,0.1,1.0000,mushroom_pair_0.2
95,mushroom,pair,0.3,0.6559827545476022,0.007900237054537561,0.9994927373384848,0.1,1.0000,mushroom_pair_0.3
96,segment,instance,0.0,0.4133333333333333,0.014013189591855029,0.9960011961864018,0.1,1.0000,segment_instance_0.0
97,segment,instance,0.1,0.4133333333333333,0.014013189591855029,0.9960011961864018,0.1,1.0000,segment_instance_0.1
98,segment,instance,0.2,0.40539682539682537,0.0186623932665288,0.9926642811035618,0.1,1.0000,segment_instance_0.2
99,segment,instance,0.3,0.40460317460317463,0.0186348897309945,0.9926572430680128,0.1,1.0000,segment_instance_0.3
100,segment,sym,0.0,0.4619047619047617,0.01466040905337957,0.9964927567278486,0.1,1.0000,segment_sym_0.0
101,segment,sym,0.1,0.4573015873015872,0.012434762997894535,0.9974221608849119,0.1,1.0000,segment_sym_0.1
102,segment,sym,0.2,0.43698412698412686,0.013575748650484961,0.9966389847035507,0.1,1.0000,segment_sym_0.2
103,segment,sym,0.3,0.4619047619047617,0.009812945365557432,0.9984240792941063,0.1,1.0000,segment_sym_0.3
104,segment,pair,0.0,0.4922619047619046,0.013506852971936125,0.9973753493599632,0.1,1.0000,segment_pair_0.0
105,segment,pair,0.1,0.45301587301587287,0.015179561298427987,0.9960933109073828,0.1,1.0000,segment_pair_0.1
106,segment,pair,0.2,0.4455555555555555,0.012284104808433734,0.9973501429646414,0.1,1.0000,segment_pair_0.2
107,segment,pair,0.3,0.42015873015873006,0.012766869519346954,0.9967840362259371,0.1,1.0000,segment_pair_0.3
108,coil,instance,0.0,0.24671111111111105,0.004903652551723875,0.9986201547140311,0.1,1.0000,coil_instance_0.0
109,coil,instance,0.1,0.24671111111111105,0.004903652551723875,0.9986201547140311,0.1,1.0000,coil_instance_0.1
110,coil,instance,0.2,0.249911111111111,0.005103080878285489,0.9985438289276265,0.1,1.0000,coil_instance_0.2
111,coil,instance,0.3,0.2514,0.0056060205312105284,0.9982641391556116,0.1,1.0000,coil_instance_0.3
112,coil,sym,0.0,0.2285333333333334,0.0039630035106466505,0.9989491690029305,0.1,1.0000,coil_sym_0.0
113,coil,sym,0.1,0.2285333333333334,0.0039630035106466505,0.9989491690029305,0.1,1.0000,coil_sym_0.1
114,coil,sym,0.2,0.2430222222222223,0.003673288873256044,0.9992013330595589,0.1,1.0000,coil_sym_0.2
115,coil,sym,0.3,0.2285333333333334,0.0039630035106466505,0.9989491690029305,0.1,1.0000,coil_sym_0.3
116,coil,pair,0.0,0.2285333333333334,0.0039630035106466505,0.9989491690029305,0.1,1.0000,coil_pair_0.0
117,coil,pair,0.1,0.2285333333333334,0.0039630035106466505,0.9989491690029305,0.1,1.0000,coil_pair_0.1
118,coil,pair,0.2,0.2285333333333334,0.0039630035106466505,0.9989491690029305,0.1,1.0000,coil_pair_0.2
119,coil,pair,0.3,0.21715555555555552,0.0034346096153528858,0.9991255982751487,0.1,1.0000,coil_pair_0.3
120,digit1,instance,0.0,0.7041555555555556,0.009613351728304393,0.9993482879141414,0.1,1.0000,digit1_instance_0.0
121,digit1,instance,0.1,0.7041555555555556,0.009613351728304393,0.9993482879141414,0.1,1.0000,digit1_instance_0.1
122,digit1,instance,0.2,0.7041555555555556,0.009613351728304393,0.9993482879141414,0.1,1.0000,digit1_instance_0.2
123,digit1,instance,0.3,0.7041555555555556,0.009613351728304393,0.9993482879141414,0.1,1.0000,digit1_instance_0.3
124,digit1,sym,0.0,0.7155333333333332,0.009584522355498587,0.9993726059541138,0.1,1.0000,digit1_sym_0.0
125,digit1,sym,0.1,0.7155333333333332,0.009584522355498587,0.9993726059541138,0.1,1.0000,digit1_sym_0.1
126,digit1,sym,0.2,0.7155333333333332,0.009584522355498587,0.9993726059541138,0.1,1.0000,digit1_sym_0.2
127,digit1,sym,0.3,0.7155333333333332,0.009584522355498587,0.9993726059541138,0.1,1.0000,digit1_sym_0.3
128,digit1,pair,0.0,0.7155333333333332,0.009584522355498587,0.9993726059541138,0.1,1.0000,digit1_pair_0.0
129,digit1,pair,0.1,0.7155333333333332,0.009584522355498587,0.9993726059541138,0.1,1.0000,digit1_pair_0.1
130,digit1,pair,0.2,0.7155333333333332,0.009584522355498587,0.9993726059541138,0.1,1.0000,digit1_pair_0.2
131,digit1,pair,0.3,0.7155333333333332,0.009584522355498587,0.9993726059541138,0.1,1.0000,digit1_pair_0.3
132,g241c,instance,0.0,0.3316222222222223,0.0048903629331439194,0.9992397306453897,0.1,1.0000,g241c_instance_0.0
133,g241c,instance,0.1,0.3316222222222223,0.0048903629331439194,0.9992397306453897,0.1,1.0000,g241c_instance_0.1
134,g241c,instance,0.2,0.3316222222222223,0.0048903629331439194,0.9992397306453897,0.1,1.0000,g241c_instance_0.2
135,g241c,instance,0.3,0.3303777777777778,0.005329921748358024,0.9990903064238844,0.1,1.0000,g241c_instance_0.3
