noise_type,initial_noise,noise_rate,mean,std
instance,0.9,0.8,0.5022691705790298,0.00540274533519689
instance,0.9,0.9,0.5050860719874805,0.002979566942826251
pair,0.1,0.1,0.4969483568075117,0.004549121080985522
pair,0.1,0.2,0.49945226917057906,0.005820092103799434
pair,0.1,0.3,0.4981220657276995,0.008931848622927086
pair,0.1,0.4,0.4978090766823161,0.0066025111454551325
pair,0.1,0.5,0.49968701095461654,0.01569194153698214
pair,0.1,0.6,0.5021909233176839,0.0066025111454551194
pair,0.1,0.7000000000000001,0.5018779342723004,0.008931848622927115
pair,0.1,0.8,0.500547730829421,0.005820092103799431
pair,0.1,0.9,0.5030516431924883,0.0045491210809855374
pair,0.2,0.1,0.4983568075117371,0.005556382049654851
pair,0.2,0.2,0.49898278560250386,0.00557151271327638
pair,0.2,0.3,0.4976525821596244,0.009943869348308996
pair,0.2,0.4,0.49749608763693265,0.008881150337734208
pair,0.2,0.5,0.510641627543036,0.010237391558514799
pair,0.2,0.6,0.5025039123630672,0.008881150337734161
pair,0.2,0.7000000000000001,0.5023474178403756,0.009943869348308966
pair,0.2,0.8,0.501017214397496,0.005571512713276379
pair,0.2,0.9,0.501643192488263,0.005556382049654854
pair,0.3,0.1,0.4937402190923317,0.005933392366237532
pair,0.3,0.2,0.49467918622848195,0.008389259608208022
pair,0.3,0.3,0.501017214397496,0.005571512713276388
pair,0.3,0.4,0.5032081377151799,0.006653318206410419
pair,0.3,0.5,0.5090766823161189,0.011974004323681587
pair,0.3,0.6,0.4967918622848201,0.0066533182064104175
pair,0.3,0.7000000000000001,0.49898278560250386,0.005571512713276394
pair,0.3,0.8,0.5053208137715179,0.008389259608208063
pair,0.3,0.9,0.5062597809076682,0.005933392366237496
pair,0.4,0.1,0.49687010954616595,0.006111306475670349
pair,0.4,0.2,0.49749608763693265,0.008881150337734208
pair,0.4,0.3,0.4988262910798122,0.007443778400015796
pair,0.4,0.4,0.49898278560250386,0.00557151271327638
pair,0.4,0.5,0.510641627543036,0.010237391558514799
pair,0.4,0.6,0.501017214397496,0.005571512713276379
pair,0.4,0.7000000000000001,0.5011737089201878,0.007443778400015844
pair,0.4,0.8,0.5025039123630672,0.008881150337734161
pair,0.4,0.9,0.5031298904538342,0.006111306475670325
pair,0.6,0.1,0.49687010954616595,0.006111306475670349
pair,0.6,0.2,0.49749608763693265,0.008881150337734208
pair,0.6,0.3,0.4988262910798122,0.007443778400015796
pair,0.6,0.4,0.49898278560250386,0.00557151271327638
pair,0.6,0.5,0.48935837245696395,0.010237391558514802
pair,0.6,0.6,0.501017214397496,0.005571512713276379
pair,0.6,0.7000000000000001,0.5011737089201878,0.007443778400015844
pair,0.6,0.8,0.5025039123630672,0.008881150337734161
pair,0.6,0.9,0.5031298904538342,0.006111306475670325
pair,0.7,0.1,0.4937402190923317,0.005933392366237532
pair,0.7,0.2,0.49467918622848195,0.008389259608208022
pair,0.7,0.3,0.501017214397496,0.005571512713276388
pair,0.7,0.4,0.5032081377151799,0.006653318206410419
pair,0.7,0.5,0.4909233176838811,0.011974004323681574
pair,0.7,0.6,0.4967918622848201,0.0066533182064104175
pair,0.7,0.7000000000000001,0.49898278560250386,0.005571512713276394
pair,0.7,0.8,0.5053208137715179,0.008389259608208063
pair,0.7,0.9,0.5062597809076682,0.005933392366237496
pair,0.8,0.1,0.4983568075117371,0.005556382049654851
pair,0.8,0.2,0.49898278560250386,0.00557151271327638
pair,0.8,0.3,0.4976525821596244,0.009943869348308996
pair,0.8,0.4,0.49749608763693265,0.008881150337734208
pair,0.8,0.5,0.48935837245696395,0.010237391558514802
pair,0.8,0.6,0.5025039123630672,0.008881150337734161
pair,0.8,0.7000000000000001,0.5023474178403756,0.009943869348308966
pair,0.8,0.8,0.501017214397496,0.005571512713276379
pair,0.8,0.9,0.501643192488263,0.005556382049654854
pair,0.9,0.1,0.4969483568075117,0.004549121080985522
pair,0.9,0.2,0.49945226917057906,0.005820092103799434
pair,0.9,0.3,0.4981220657276995,0.008931848622927086
pair,0.9,0.4,0.4978090766823161,0.0066025111454551325
pair,0.9,0.5,0.5003129890453833,0.01569194153698214
pair,0.9,0.6,0.5021909233176839,0.0066025111454551194
pair,0.9,0.7000000000000001,0.5018779342723004,0.008931848622927115
pair,0.9,0.8,0.500547730829421,0.005820092103799431
pair,0.9,0.9,0.5030516431924883,0.0045491210809855374
sym,0.1,0.1,0.4969483568075117,0.004549121080985522
sym,0.1,0.2,0.49945226917057906,0.005820092103799434
sym,0.1,0.3,0.4981220657276995,0.008931848622927086
sym,0.1,0.4,0.4978090766823161,0.0066025111454551325
sym,0.1,0.5,0.49968701095461654,0.01569194153698214
sym,0.1,0.6,0.5021909233176839,0.0066025111454551194
sym,0.1,0.7000000000000001,0.5018779342723004,0.008931848622927115
sym,0.1,0.8,0.500547730829421,0.005820092103799431
sym,0.1,0.9,0.5030516431924883,0.0045491210809855374
sym,0.2,0.1,0.4983568075117371,0.005556382049654851
sym,0.2,0.2,0.49898278560250386,0.00557151271327638
sym,0.2,0.3,0.4976525821596244,0.009943869348308996
sym,0.2,0.4,0.49749608763693265,0.008881150337734208
sym,0.2,0.5,0.510641627543036,0.010237391558514799
sym,0.2,0.6,0.5025039123630672,0.008881150337734161
sym,0.2,0.7000000000000001,0.5023474178403756,0.009943869348308966
sym,0.2,0.8,0.501017214397496,0.005571512713276379
sym,0.2,0.9,0.501643192488263,0.005556382049654854
sym,0.3,0.1,0.4937402190923317,0.005933392366237532
sym,0.3,0.2,0.49467918622848195,0.008389259608208022
sym,0.3,0.3,0.501017214397496,0.005571512713276388
sym,0.3,0.4,0.5032081377151799,0.006653318206410419
sym,0.3,0.5,0.5090766823161189,0.011974004323681587
sym,0.3,0.6,0.4967918622848201,0.0066533182064104175
sym,0.3,0.7000000000000001,0.49898278560250386,0.005571512713276394
sym,0.3,0.8,0.5053208137715179,0.008389259608208063
sym,0.3,0.9,0.5062597809076682,0.005933392366237496
sym,0.4,0.1,0.49687010954616595,0.006111306475670349
sym,0.4,0.2,0.49749608763693265,0.008881150337734208
sym,0.4,0.3,0.4988262910798122,0.007443778400015796
sym,0.4,0.4,0.49898278560250386,0.00557151271327638
sym,0.4,0.5,0.510641627543036,0.010237391558514799
sym,0.4,0.6,0.501017214397496,0.005571512713276379
sym,0.4,0.7000000000000001,0.5011737089201878,0.007443778400015844
sym,0.4,0.8,0.5025039123630672,0.008881150337734161
sym,0.4,0.9,0.5031298904538342,0.006111306475670325
sym,0.6,0.1,0.49687010954616595,0.006111306475670349
sym,0.6,0.2,0.49749608763693265,0.008881150337734208
sym,0.6,0.3,0.4988262910798122,0.007443778400015796
sym,0.6,0.4,0.49898278560250386,0.00557151271327638
sym,0.6,0.5,0.48935837245696395,0.010237391558514802
sym,0.6,0.6,0.501017214397496,0.005571512713276379
sym,0.6,0.7000000000000001,0.5011737089201878,0.007443778400015844
sym,0.6,0.8,0.5025039123630672,0.008881150337734161
sym,0.6,0.9,0.5031298904538342,0.006111306475670325
sym,0.7,0.1,0.4937402190923317,0.005933392366237532
sym,0.7,0.2,0.49467918622848195,0.008389259608208022
sym,0.7,0.3,0.501017214397496,0.005571512713276388
sym,0.7,0.4,0.5032081377151799,0.006653318206410419
sym,0.7,0.5,0.4909233176838811,0.011974004323681574
sym,0.7,0.6,0.4967918622848201,0.0066533182064104175
sym,0.7,0.7000000000000001,0.49898278560250386,0.005571512713276394
sym,0.7,0.8,0.5053208137715179,0.008389259608208063
sym,0.7,0.9,0.5062597809076682,0.005933392366237496
sym,0.8,0.1,0.4983568075117371,0.005556382049654851
sym,0.8,0.2,0.49898278560250386,0.00557151271327638
sym,0.8,0.3,0.4976525821596244,0.009943869348308996
sym,0.8,0.4,0.49749608763693265,0.008881150337734208
sym,0.8,0.5,0.48935837245696395,0.010237391558514802
sym,0.8,0.6,0.5025039123630672,0.008881150337734161
sym,0.8,0.7000000000000001,0.5023474178403756,0.009943869348308966
sym,0.8,0.8,0.501017214397496,0.005571512713276379
sym,0.8,0.9,0.501643192488263,0.005556382049654854
sym,0.9,0.1,0.4969483568075117,0.004549121080985522
sym,0.9,0.2,0.49945226917057906,0.005820092103799434
sym,0.9,0.3,0.4981220657276995,0.008931848622927086
sym,0.9,0.4,0.4978090766823161,0.0066025111454551325
sym,0.9,0.5,0.5003129890453833,0.01569194153698214
sym,0.9,0.6,0.5021909233176839,0.0066025111454551194
sym,0.9,0.7000000000000001,0.5018779342723004,0.008931848622927115
sym,0.9,0.8,0.500547730829421,0.005820092103799431
sym,0.9,0.9,0.5030516431924883,0.0045491210809855374
