noisy_rate,error_rate,dataset,noise_type,causal,inital_noise,seed
0.1,0.4975,xyguassian,instance,1,0.01,1
0.2,0.4969,xyguassian,instance,1,0.01,1
0.3,0.49465,xyguassian,instance,1,0.01,1
0.4,0.4945,xyguassian,instance,1,0.01,1
0.5,0.49975,xyguassian,instance,1,0.01,1
0.6,0.5055,xyguassian,instance,1,0.01,1
0.7,0.50535,xyguassian,instance,1,0.01,1
0.8,0.5031,xyguassian,instance,1,0.01,1
0.9,0.5025,xyguassian,instance,1,0.01,1
0.1,0.49965,xyguassian,instance,1,0.2,1
0.2,0.50025,xyguassian,instance,1,0.2,1
0.3,0.4954,xyguassian,instance,1,0.2,1
0.4,0.49665,xyguassian,instance,1,0.2,1
0.5,0.49975,xyguassian,instance,1,0.2,1
0.6,0.50335,xyguassian,instance,1,0.2,1
0.7,0.5046,xyguassian,instance,1,0.2,1
0.8,0.49975,xyguassian,instance,1,0.2,1
0.9,0.50035,xyguassian,instance,1,0.2,1
0.1,0.4994,xyguassian,instance,1,0.01,2
0.2,0.50005,xyguassian,instance,1,0.01,2
0.3,0.50085,xyguassian,instance,1,0.01,2
0.4,0.49905,xyguassian,instance,1,0.01,2
0.5,0.50225,xyguassian,instance,1,0.01,2
0.6,0.50095,xyguassian,instance,1,0.01,2
0.7,0.49915,xyguassian,instance,1,0.01,2
0.8,0.49995,xyguassian,instance,1,0.01,2
0.9,0.5006,xyguassian,instance,1,0.01,2
0.1,0.5015,xyguassian,instance,1,0.2,2
0.2,0.50225,xyguassian,instance,1,0.2,2
0.3,0.50375,xyguassian,instance,1,0.2,2
0.4,0.50255,xyguassian,instance,1,0.2,2
0.5,0.50225,xyguassian,instance,1,0.2,2
0.6,0.49745,xyguassian,instance,1,0.2,2
0.7,0.49625,xyguassian,instance,1,0.2,2
0.8,0.49775,xyguassian,instance,1,0.2,2
0.9,0.4985,xyguassian,instance,1,0.2,2
0.1,0.49855,xyguassian,instance,1,0.01,3
0.2,0.50075,xyguassian,instance,1,0.01,3
0.3,0.5029,xyguassian,instance,1,0.01,3
0.4,0.5044,xyguassian,instance,1,0.01,3
0.5,0.5068,xyguassian,instance,1,0.01,3
0.6,0.4956,xyguassian,instance,1,0.01,3
0.7,0.4971,xyguassian,instance,1,0.01,3
0.8,0.49925,xyguassian,instance,1,0.01,3
0.9,0.50145,xyguassian,instance,1,0.01,3
0.1,0.49845,xyguassian,instance,1,0.2,3
0.2,0.49565,xyguassian,instance,1,0.2,3
0.3,0.4983,xyguassian,instance,1,0.2,3
0.4,0.4976,xyguassian,instance,1,0.2,3
