dataset,pca_k,sample_size,near_percentage,noise_type,flip_rate_fixed,entropy_mean,entropy_variance,ratio_mean,ratio_variance,causal
yxguassian,3,200,0.5,pair,0.1,0.893951649569772,0.005454619191123447,0.4984964999999999,0.03557022747512564,0
yxguassian,1,200,0.1,pair,0.1,0.6580490522284831,0.03310550729299558,0.49712249999999986,0.10637643089824125,0
yxguassian,1,200,0.3,pair,0.1,0.7046760189213647,0.02628562211274835,0.49948583333333346,0.09331764678322171,0
yxguassian,1,200,0.5,pair,0.1,0.8195453432363797,0.009180531022529647,0.49951949999999967,0.05941411162788945,0
yxguassian,5,200,0.1,pair,0.3,0.9465787640625277,0.0012731579881080418,0.5047475000000001,0.01825039949120602,0
yxguassian,5,200,0.3,pair,0.3,0.9659222328430889,0.0006499731291043554,0.5057475000000001,0.01169024203726968,0
yxguassian,5,200,0.5,pair,0.3,0.9818359484444964,0.00020335367516188138,0.5067919999999998,0.006237474006030154,0
yxguassian,3,200,0.1,pair,0.3,0.9356143459550437,0.0015349770314951694,0.50711,0.021914879798994973,0
yxguassian,3,200,0.3,pair,0.3,0.9542524261835671,0.0009511014372434738,0.5075383333333334,0.01563113140982691,0
yxguassian,3,200,0.5,pair,0.3,0.9743241758487464,0.00032853486688451617,0.508087,0.008797859428140702,0
yxguassian,1,200,0.1,pair,0.3,0.9225429137373764,0.001604087803273027,0.5065649999999998,0.026318588718592974,0
yxguassian,1,200,0.3,pair,0.3,0.9333875801086488,0.0012583900008435044,0.5070316666666668,0.022690535563930764,0
yxguassian,1,200,0.5,pair,0.3,0.9570331753867797,0.0005447080902377818,0.5077824999999998,0.01471185140075378,0
yxguassian,5,200,0.1,pair,0.5,0.9996270604489724,2.3354742109716335e-07,0.5065474999999997,8.678542085427132e-05,0
yxguassian,5,200,0.3,pair,0.5,0.9998167938795173,3.547046342227e-08,0.5063866666666668,2.2813445002791804e-05,0
yxguassian,5,200,0.5,pair,0.5,0.9998626683060199,1.2901762949698772e-08,0.5061969999999999,9.236372864321629e-06,0
yxguassian,3,200,0.1,pair,0.5,0.9997485204820821,9.217843844757335e-08,0.5054475000000002,5.775728015075371e-05,0
yxguassian,3,200,0.3,pair,0.5,0.9998592132019821,2.6271453708764407e-08,0.5051391666666669,2.249072515354553e-05,0
yxguassian,3,200,0.5,pair,0.5,0.9998786844945076,9.686124588689594e-09,0.5058739999999997,7.576808040201033e-06,0
yxguassian,1,200,0.1,pair,0.5,0.9995233445077948,6.337385309015073e-07,0.506545,0.000122905,0
yxguassian,1,200,0.3,pair,0.5,0.999840763423328,2.120246549612647e-08,0.5052141666666669,2.813662130094919e-05,0
yxguassian,1,200,0.5,pair,0.5,0.9998514687939085,1.6023623585368708e-08,0.5065444999999996,8.686904271356802e-06,0
yxguassian,5,200,0.1,pair,0.7,0.9465787640625277,0.0012731579881080418,0.49525249999999993,0.018250399491206024,0
yxguassian,5,200,0.3,pair,0.7,0.9659222328430889,0.0006499731291043554,0.49425250000000004,0.011690242037269677,0
yxguassian,5,200,0.5,pair,0.7,0.9818359484444964,0.00020335367516188138,0.49320800000000015,0.006237474006030154,0
yxguassian,3,200,0.1,pair,0.7,0.9356143459550437,0.0015349770314951694,0.4928900000000001,0.02191487979899498,0
yxguassian,3,200,0.3,pair,0.7,0.9542524261835671,0.0009511014372434738,0.49246166666666646,0.01563113140982691,0
yxguassian,3,200,0.5,pair,0.7,0.9743241758487464,0.00032853486688451617,0.49191300000000004,0.008797859428140702,0
yxguassian,1,200,0.1,pair,0.7,0.9225429137373764,0.001604087803273027,0.49343500000000007,0.026318588718592967,0
yxguassian,1,200,0.3,pair,0.7,0.9333875801086488,0.0012583900008435044,0.4929683333333331,0.02269053556393078,0
yxguassian,1,200,0.5,pair,0.7,0.9570331753867797,0.0005447080902377818,0.4922175000000002,0.01471185140075378,0
yxguassian,5,200,0.1,pair,0.9,0.7720668345991797,0.023777644227318727,0.5062774999999999,0.07301429572236176,0
yxguassian,5,200,0.3,pair,0.9,0.8572364456660766,0.011750789973417934,0.5043391666666668,0.0470547949127582,0
yxguassian,5,200,0.5,pair,0.9,0.9246482520875213,0.00354087488230218,0.5020264999999999,0.025490882259045222,0
yxguassian,3,200,0.1,pair,0.9,0.720453285230609,0.029043747869875004,0.5040750000000002,0.0883263787688442,0
yxguassian,3,200,0.3,pair,0.9,0.8072476747087787,0.017194899159166808,0.5025616666666667,0.06261585296203234,0
yxguassian,3,200,0.5,pair,0.9,0.893951649569772,0.005454619191123447,0.5015035000000001,0.03557022747512564,0
yxguassian,1,200,0.1,pair,0.9,0.6580490522284831,0.03310550729299558,0.5028775000000002,0.10637643089824123,0
yxguassian,1,200,0.3,pair,0.9,0.7046760189213647,0.02628562211274835,0.5005141666666666,0.09331764678322167,0
yxguassian,1,200,0.5,pair,0.9,0.8195453432363797,0.009180531022529647,0.5004805000000003,0.05941411162788945,0
balancescale,3,200,0.1,sym,0.1,1.2832946874072326,0.024015488695001093,0.0,0.0,1
balancescale,3,200,0.3,sym,0.1,1.3447139319689503,0.0028167810665618684,0.0,0.0,1
balancescale,3,200,0.5,sym,0.1,1.3614866046697214,0.000567131323912704,0.0,0.0,1
balancescale,1,200,0.1,sym,0.1,1.3532432110738803,0.005773972277173774,0.0,0.0,1
balancescale,1,200,0.3,sym,0.1,1.3678289688101481,0.0012168437803041657,0.0,0.0,1
balancescale,1,200,0.5,sym,0.1,1.376886354121316,0.0005202537014313215,0.0,0.0,1
balancescale,3,200,0.1,sym,0.3,1.4244686567258917,0.010665299230680861,0.0,0.0,1
balancescale,3,200,0.3,sym,0.3,1.4717695336137415,0.0014627478093264918,0.0,0.0,1
balancescale,3,200,0.5,sym,0.3,1.485695033312879,0.0003216797654291288,0.0,0.0,1
balancescale,1,200,0.1,sym,0.3,1.4798029289812278,0.0026185111623738006,0.0,0.0,1
balancescale,1,200,0.3,sym,0.3,1.5014692364832884,0.00039025687448782423,0.0,0.0,1
balancescale,1,200,0.5,sym,0.3,1.5018065557615037,0.0002600655945672493,0.0,0.0,1
balancescale,3,200,0.1,sym,0.5,1.533305271405246,0.0019856743960630714,0.0,0.0,1
balancescale,3,200,0.3,sym,0.5,1.5542339313306337,0.0002356834477356253,0.0,0.0,1
balancescale,3,200,0.5,sym,0.5,1.5589829604753231,0.00010979126357313224,0.0,0.0,1
balancescale,1,200,0.1,sym,0.5,1.5376660973768848,0.0016654237840095945,0.0,0.0,1
balancescale,1,200,0.3,sym,0.5,1.5527958406214697,0.00018699490390333898,0.0,0.0,1
balancescale,1,200,0.5,sym,0.5,1.5568178553592003,9.943613721661313e-05,0.0,0.0,1
balancescale,3,200,0.1,sym,0.7,1.548509318064366,0.0010926163390477311,0.0,0.0,1
balancescale,3,200,0.3,sym,0.7,1.5729202960168058,5.337042146824483e-05,0.0,0.0,1
balancescale,3,200,0.5,sym,0.7,1.577150420686967,1.5241904709192482e-05,0.0,0.0,1
balancescale,1,200,0.1,sym,0.7,1.5566012900221295,0.0005868995995104607,0.0,0.0,1
balancescale,1,200,0.3,sym,0.7,1.573099593187004,9.291663354311561e-05,0.0,0.0,1
balancescale,1,200,0.5,sym,0.7,1.5762783056571532,1.80592938616139e-05,0.0,0.0,1
balancescale,3,200,0.1,sym,0.9,1.51658960106513,0.0020057240779039988,0.0,0.0,1
balancescale,3,200,0.3,sym,0.9,1.5419305202685782,0.0003374794970188694,0.0,0.0,1
balancescale,3,200,0.5,sym,0.9,1.5496735211064019,0.00011593813955405053,0.0,0.0,1
balancescale,1,200,0.1,sym,0.9,1.5344613301486738,0.002081271868069996,0.0,0.0,1
balancescale,1,200,0.3,sym,0.9,1.5486694134507415,0.0003640168955842626,0.0,0.0,1
balancescale,1,200,0.5,sym,0.9,1.557182985670325,0.00010224425185433789,0.0,0.0,1
balancescale,3,200,0.1,instance,0.1,1.2763802945652332,0.015572545376771696,0.0,0.0,1
balancescale,3,200,0.3,instance,0.1,1.3291899718284617,0.0021422859888492385,0.0,0.0,1
balancescale,3,200,0.5,instance,0.1,1.3496770621596903,0.0006979254833432885,0.0,0.0,1
balancescale,1,200,0.1,instance,0.1,1.3620761366851404,0.011569876852670267,0.0,0.0,1
balancescale,1,200,0.3,instance,0.1,1.372274246867558,0.003912510541723912,0.0,0.0,1
balancescale,1,200,0.5,instance,0.1,1.3765154567190763,0.0011065804678564563,0.0,0.0,1
balancescale,3,200,0.1,instance,0.3,1.3795587173976958,0.010838845804552086,0.0,0.0,1
balancescale,3,200,0.3,instance,0.3,1.4252811351633767,0.0034691154077799305,0.0,0.0,1
balancescale,3,200,0.5,instance,0.3,1.4515035217267818,0.0012968525722749159,0.0,0.0,1
balancescale,1,200,0.1,instance,0.3,1.448128781501881,0.006996585937049167,0.0,0.0,1
balancescale,1,200,0.3,instance,0.3,1.463761186133895,0.0024087627471656684,0.0,0.0,1
balancescale,1,200,0.5,instance,0.3,1.470878534204124,0.0005926106902112469,0.0,0.0,1
balancescale,3,200,0.1,instance,0.5,1.4462847899925335,0.010189826842618571,0.0,0.0,1
balancescale,3,200,0.3,instance,0.5,1.4925624847917291,0.0043152906580193945,0.0,0.0,1
balancescale,3,200,0.5,instance,0.5,1.514471083410349,0.0016488950512855377,0.0,0.0,1
balancescale,1,200,0.1,instance,0.5,1.51682232213569,0.0021057334294692287,0.0,0.0,1
balancescale,1,200,0.3,instance,0.5,1.5344953284118443,0.0004677430420788254,0.0,0.0,1
balancescale,1,200,0.5,instance,0.5,1.5401226548217275,0.00016489929349088186,0.0,0.0,1
balancescale,3,200,0.1,instance,0.7,1.453528496930562,0.013860935311090948,0.0,0.0,1
balancescale,3,200,0.3,instance,0.7,1.518680490500539,0.0032745826254531813,0.0,0.0,1
balancescale,3,200,0.5,instance,0.7,1.5453422870180318,0.0010302157479594022,0.0,0.0,1
balancescale,1,200,0.1,instance,0.7,1.553702692466621,0.001127902684761272,0.0,0.0,1
balancescale,1,200,0.3,instance,0.7,1.5664715748166915,5.831470932108571e-05,0.0,0.0,1
balancescale,1,200,0.5,instance,0.7,1.5704078580555796,1.9302277537312474e-05,0.0,0.0,1
balancescale,3,200,0.1,instance,0.9,1.4463615618083299,0.014411493329102886,0.0,0.0,1
balancescale,3,200,0.3,instance,0.9,1.5189594264887132,0.00292854395275175,0.0,0.0,1
balancescale,3,200,0.5,instance,0.9,1.5526054779226175,0.0006036355842591283,0.0,0.0,1
balancescale,1,200,0.1,instance,0.9,1.5522338027093445,0.00165808556162177,0.0,0.0,1
balancescale,1,200,0.3,instance,0.9,1.5700326345227813,0.0004889533154699054,0.0,0.0,1
balancescale,1,200,0.5,instance,0.9,1.5787486267788753,4.261186272413597e-05,0.0,0.0,1
balancescale,3,200,0.1,pair,0.1,1.339174831873908,0.024821482399695984,0.0,0.0,1
balancescale,3,200,0.3,pair,0.1,1.4017603117847162,0.004155150245329871,0.0,0.0,1
balancescale,3,200,0.5,pair,0.1,1.418424675415703,0.0010269253231890178,0.0,0.0,1
balancescale,1,200,0.1,pair,0.1,1.3964391078354228,0.006525604465991896,0.0,0.0,1
balancescale,1,200,0.3,pair,0.1,1.4270367421508552,0.0006250376100476038,0.0,0.0,1
balancescale,1,200,0.5,pair,0.1,1.4273092715961635,0.00013270720240300527,0.0,0.0,1
balancescale,3,200,0.1,pair,0.3,1.42297751567853,0.012246755674028512,0.0,0.0,1
balancescale,3,200,0.3,pair,0.3,1.4683368240928436,0.0017213480172038112,0.0,0.0,1
balancescale,3,200,0.5,pair,0.3,1.484508123908477,0.00040452039664106744,0.0,0.0,1
balancescale,1,200,0.1,pair,0.3,1.4658064416838201,0.004034890846993226,0.0,0.0,1
balancescale,1,200,0.3,pair,0.3,1.4873942554580353,0.001485507901365849,0.0,0.0,1
balancescale,1,200,0.5,pair,0.3,1.489955507396604,0.000625565376084811,0.0,0.0,1
balancescale,3,200,0.1,pair,0.5,1.4743963176209487,0.006882868245999826,0.0,0.0,1
balancescale,3,200,0.3,pair,0.5,1.5205523476900984,0.0011741765205395304,0.0,0.0,1
balancescale,3,200,0.5,pair,0.5,1.535609466353751,0.00031331131332350216,0.0,0.0,1
balancescale,1,200,0.1,pair,0.5,1.5194824716048654,0.0011267920414071942,0.0,0.0,1
balancescale,1,200,0.3,pair,0.5,1.5365754409088064,0.00014975027710384815,0.0,0.0,1
balancescale,1,200,0.5,pair,0.5,1.5389740725644845,6.192738294066761e-05,0.0,0.0,1
balancescale,3,200,0.1,pair,0.7,1.4645523277426884,0.004567831598578982,0.0,0.0,1
balancescale,3,200,0.3,pair,0.7,1.4940466060912538,0.001018896412557937,0.0,0.0,1
balancescale,3,200,0.5,pair,0.7,1.5058634310278396,0.000376884451876016,0.0,0.0,1
balancescale,1,200,0.1,pair,0.7,1.5100613865677133,0.0016645466272273827,0.0,0.0,1
balancescale,1,200,0.3,pair,0.7,1.5104413835210684,0.0006537071812809357,0.0,0.0,1
balancescale,1,200,0.5,pair,0.7,1.5084241997260324,0.00018683449604551871,0.0,0.0,1
balancescale,3,200,0.1,pair,0.9,1.3598945655412944,0.012175757945092189,0.0,0.0,1
balancescale,3,200,0.3,pair,0.9,1.402049541808237,0.0017353941287920477,0.0,0.0,1
balancescale,3,200,0.5,pair,0.9,1.418914693171463,0.00042908458280942034,0.0,0.0,1
balancescale,1,200,0.1,pair,0.9,1.4262221132097834,0.0022511150262887686,0.0,0.0,1
balancescale,1,200,0.3,pair,0.9,1.435568667997438,0.0004590811479921286,0.0,0.0,1
balancescale,1,200,0.5,pair,0.9,1.43299338837427,0.00017574246731464144,0.0,0.0,1
krkp,5,200,0.1,sym,0.1,0.9679388903989221,0.0015176083002990692,0.4748039215686278,0.010322730530777691,1
krkp,5,200,0.3,sym,0.1,0.9855226491561685,0.00023017634492088752,0.46144255874673656,0.0035131050253620053,1
krkp,5,200,0.5,sym,0.1,0.9923638643206586,6.782978946377821e-05,0.4666275430359937,0.0015303185016311248,1
krkp,3,200,0.1,sym,0.1,0.960765901460316,0.0019206678569074298,0.4723333333333332,0.012615742688838267,1
krkp,3,200,0.3,sym,0.1,0.9839157789442734,0.0002947040542552554,0.4651566579634467,0.004337611370803941,1
krkp,3,200,0.5,sym,0.1,0.9926811811949479,6.124256778879983e-05,0.47016823161189353,0.0016456159282948622,1
krkp,1,200,0.1,sym,0.1,0.9866673963447452,0.00017980351673864864,0.4907843137254902,0.004529800096213478,1
krkp,1,200,0.3,sym,0.1,0.9956508159119211,2.392523414560782e-05,0.483009138381201,0.0012213046207799354,1
krkp,1,200,0.5,sym,0.1,0.997755800677583,3.970831396728989e-06,0.47501564945226876,0.0001536104852179372,1
krkp,5,200,0.1,sym,0.3,0.9917275860788669,0.0001229227272682949,0.4949803921568627,0.0028406793676185632,1
krkp,5,200,0.3,sym,0.3,0.9972648060590588,2.0634745750257408e-05,0.4897193211488253,0.0008442285307332093,1
krkp,5,200,0.5,sym,0.3,0.9986686747045528,5.021019111649781e-06,0.4907942097026607,0.00037800327961500527,1
krkp,3,200,0.1,sym,0.3,0.9906069482615751,0.00012141008816110593,0.4886274509803922,0.003124890117639332,1
krkp,3,200,0.3,sym,0.3,0.9969593123547119,1.968467953738581e-05,0.4883028720626633,0.0009192839559960566,1
krkp,3,200,0.5,sym,0.3,0.9986845145432197,3.902918801246077e-06,0.4902895148669796,0.00036298413558482327,1
krkp,1,200,0.1,sym,0.3,0.9930976311945414,7.756860777871898e-05,0.4909411764705883,0.0023116567072192966,1
krkp,1,200,0.3,sym,0.3,0.9984062069735251,2.0316672838770907e-06,0.4933681462140997,0.0005105725506644813,1
krkp,1,200,0.5,sym,0.3,0.9994135806474178,4.5723656775124e-07,0.4898043818466351,9.972146138496664e-05,1
krkp,5,200,0.1,sym,0.5,0.9966368083851745,1.999969365918347e-05,0.5142941176470586,0.0009635872557713593,1
krkp,5,200,0.3,sym,0.5,0.9987501111092948,1.1046062177077212e-06,0.5152023498694518,0.00020286822074021122,1
krkp,5,200,0.5,sym,0.5,0.9992073204057372,5.113128311020834e-07,0.5139906103286384,7.92900166645173e-05,1
krkp,3,200,0.1,sym,0.5,0.9961112586959944,1.882700196544278e-05,0.5115294117647061,0.0012181847337417574,1
krkp,3,200,0.3,sym,0.5,0.9988553744945878,1.2350155094657405e-06,0.5118342036553527,0.00025773389543138687,1
krkp,3,200,0.5,sym,0.5,0.999288746944707,5.057354500749584e-07,0.5118270735524256,0.00010707642151037458,1
krkp,1,200,0.1,sym,0.5,0.998460049816758,8.073831283523473e-06,0.5044901960784314,0.0005152865442166622,1
krkp,1,200,0.3,sym,0.5,0.9991614418707822,1.4159782428439753e-06,0.5077741514360311,0.00023117135726694342,1
krkp,1,200,0.5,sym,0.5,0.9997294570175608,9.313433877586396e-08,0.504976525821596,6.93306142193108e-05,1
krkp,5,200,0.1,sym,0.7,0.9917275860788669,0.0001229227272682949,0.5050196078431373,0.002840679367618562,1
krkp,5,200,0.3,sym,0.7,0.9972648060590588,2.0634745750257408e-05,0.5102806788511747,0.0008442285307332094,1
krkp,5,200,0.5,sym,0.7,0.9986686747045528,5.021019111649781e-06,0.5092057902973393,0.00037800327961500516,1
krkp,3,200,0.1,sym,0.7,0.9906069482615751,0.00012141008816110593,0.5113725490196077,0.0031248901176393314,1
krkp,3,200,0.3,sym,0.7,0.9969593123547119,1.968467953738581e-05,0.5116971279373367,0.0009192839559960564,1
krkp,3,200,0.5,sym,0.7,0.9986845145432197,3.902918801246077e-06,0.5097104851330204,0.00036298413558482354,1
krkp,1,200,0.1,sym,0.7,0.9930976311945414,7.756860777871898e-05,0.5090588235294117,0.002311656707219296,1
krkp,1,200,0.3,sym,0.7,0.9984062069735251,2.0316672838770907e-06,0.5066318537859003,0.0005105725506644822,1
krkp,1,200,0.5,sym,0.7,0.9994135806474178,4.5723656775124e-07,0.5101956181533649,9.972146138496654e-05,1
krkp,5,200,0.1,sym,0.9,0.9679388903989221,0.0015176083002990692,0.5251960784313723,0.01032273053077769,1
krkp,5,200,0.3,sym,0.9,0.9855226491561685,0.00023017634492088752,0.5385574412532634,0.003513105025362004,1
krkp,5,200,0.5,sym,0.9,0.9923638643206586,6.782978946377821e-05,0.5333724569640064,0.0015303185016311246,1
krkp,3,200,0.1,sym,0.9,0.960765901460316,0.0019206678569074298,0.5276666666666668,0.012615742688838272,1
krkp,3,200,0.3,sym,0.9,0.9839157789442734,0.0002947040542552554,0.5348433420365534,0.004337611370803942,1
krkp,3,200,0.5,sym,0.9,0.9926811811949479,6.124256778879983e-05,0.5298317683881064,0.001645615928294863,1
krkp,1,200,0.1,sym,0.9,0.9866673963447452,0.00017980351673864864,0.5092156862745099,0.004529800096213478,1
krkp,1,200,0.3,sym,0.9,0.9956508159119211,2.392523414560782e-05,0.5169908616187989,0.001221304620779935,1
krkp,1,200,0.5,sym,0.9,0.997755800677583,3.970831396728989e-06,0.5249843505477313,0.00015361048521793738,1
krkp,5,200,0.1,instance,0.1,0.9673609584412093,0.00122779907241418,0.47894117647058837,0.010737162938877387,1
krkp,5,200,0.3,instance,0.1,0.9860757796709652,0.00018802804768757497,0.4654699738903393,0.0036209438893915354,1
krkp,5,200,0.5,instance,0.1,0.9932947949756058,4.202608328736903e-05,0.470481220657277,0.0014527929572948186,1
krkp,3,200,0.1,instance,0.1,0.9644267304470724,0.0012878060349441553,0.47850980392156894,0.0117198000768935,1
krkp,3,200,0.3,instance,0.1,0.9853559203045477,0.00018680494237954898,0.47210835509138344,0.004286581923860315,1
krkp,3,200,0.5,instance,0.1,0.9938109782635256,3.4287969908548427e-05,0.4768622848200312,0.0016118495869080441,1
krkp,1,200,0.1,instance,0.1,0.991532735972583,4.509640593831247e-05,0.4936666666666671,0.002899569357746052,1
krkp,1,200,0.3,instance,0.1,0.9977778909995416,6.688547684390981e-06,0.4887075718015667,0.0006449009426191421,1
krkp,1,200,0.5,instance,0.1,0.9989767849157176,1.206898737887324e-06,0.4832942097026606,7.573452008315615e-05,1
krkp,5,200,0.1,instance,0.3,0.990205067298353,0.00013025927551952245,0.4815882352941178,0.00305281849462615,1
krkp,5,200,0.3,instance,0.3,0.9958842940828974,1.878675863768825e-05,0.4770234986945172,0.0009001199029389461,1
krkp,5,200,0.5,instance,0.3,0.9977518971735928,4.563991421039865e-06,0.4803912363067295,0.00039583991208808414,1
krkp,3,200,0.1,instance,0.3,0.9868487901122613,0.00018878045485146817,0.48137254901960785,0.004202906110715048,1
krkp,3,200,0.3,instance,0.3,0.9952116262213796,2.4828435642441246e-05,0.4814033942558745,0.0013164537913613488,1
krkp,3,200,0.5,instance,0.3,0.9982342326260814,3.0352550323369085e-06,0.4855125195618155,0.00040360758081270625,1
krkp,1,200,0.1,instance,0.3,0.9961366582888135,1.4710146235357118e-05,0.49331372549019603,0.001298348335294311,1
krkp,1,200,0.3,instance,0.3,0.9989755421808134,1.4628551372655419e-06,0.4923107049608356,0.00029721016784869903,1
krkp,1,200,0.5,instance,0.3,0.9994185946239927,3.234748844854599e-07,0.48890453834115766,7.873128786164505e-05,1
krkp,5,200,0.1,instance,0.5,0.9981744202533714,6.519695940396479e-06,0.4954117647058825,0.0006139285431386068,1
krkp,5,200,0.3,instance,0.5,0.9994642465415765,4.1043980415174764e-07,0.4975261096605743,0.00018040419050854219,1
krkp,5,200,0.5,instance,0.5,0.9997366880027192,7.30269744090871e-08,0.4992018779342722,9.106393397085761e-05,1
krkp,3,200,0.1,instance,0.5,0.9975566308176024,8.203554346331948e-06,0.492764705882353,0.0007973118186086145,1
krkp,3,200,0.3,instance,0.5,0.9995784641698106,2.716952237958672e-07,0.4982767624020888,0.00014380679104676773,1
krkp,3,200,0.5,instance,0.5,0.9997688544463617,6.661214678319607e-08,0.5003090766823163,8.040585900252219e-05,1
krkp,1,200,0.1,instance,0.5,0.9970714411514032,1.795553816475852e-05,0.4972941176470584,0.0010105722769943532,1
krkp,1,200,0.3,instance,0.5,0.9995099893985302,2.0101564128168591e-07,0.5026566579634464,0.00016354940207654304,1
krkp,1,200,0.5,instance,0.5,0.9998242580871846,7.848838555420805e-08,0.5023826291079809,5.54993534683195e-05,1
krkp,5,200,0.1,instance,0.7,0.9896756638444902,0.00012360909091164925,0.515254901960784,0.0033437143425702155,1
krkp,5,200,0.3,instance,0.7,0.9950527067548611,3.088576332953948e-05,0.5203328981723235,0.0013032638171942136,1
krkp,5,200,0.5,instance,0.7,0.9972954977633897,1.1780570686177133e-05,0.5188106416275429,0.0005848674654051805,1
krkp,3,200,0.1,instance,0.7,0.9897579246518801,0.0001725475340453151,0.5093137254901962,0.0034579568353107315,1
krkp,3,200,0.3,instance,0.7,0.9955801606863117,1.867280804569225e-05,0.5152610966057442,0.001302355192990085,1
krkp,3,200,0.5,instance,0.7,0.9977254016265041,6.92122469861619e-06,0.5140962441314556,0.0005916032087967439,1
krkp,1,200,0.1,instance,0.7,0.9932923402883839,0.0001246991255918757,0.505058823529412,0.002297004437798374,1
krkp,1,200,0.3,instance,0.7,0.9978960958580536,2.6634585239055917e-06,0.512343342036554,0.0005791283089567915,1
krkp,1,200,0.5,instance,0.7,0.9990269077189197,4.45954395947338e-07,0.5141549295774649,0.0001374619921347474,1
krkp,5,200,0.1,instance,0.9,0.9663915138852129,0.0014669714524718175,0.5313529411764704,0.010507902449579694,1
krkp,5,200,0.3,instance,0.9,0.9833947203523258,0.0002969817592882257,0.5430026109660573,0.00387918842828558,1
krkp,5,200,0.5,instance,0.9,0.9908609665082706,0.00010019394843124891,0.5386189358372454,0.0016695647185110132,1
krkp,3,200,0.1,instance,0.9,0.9652053764570523,0.0017297802908339463,0.5285490196078432,0.011061869903148959,1
krkp,3,200,0.3,instance,0.9,0.9837883796858253,0.0002636103982490922,0.5362924281984334,0.004280566779387055,1
krkp,3,200,0.5,instance,0.9,0.9916972601685379,6.90037354938354e-05,0.5328638497652582,0.0017954147047009369,1
krkp,1,200,0.1,instance,0.9,0.9871651403770788,0.00021064614267336316,0.5161568627450981,0.004177992615905367,1
krkp,1,200,0.3,instance,0.9,0.9948570939242211,2.9091314322520275e-05,0.5242493472584855,0.0011959023673336724,1
krkp,1,200,0.5,instance,0.9,0.9963688805303781,5.884377807543668e-06,0.5307863849765255,0.0003106765819369208,1
krkp,5,200,0.1,pair,0.1,0.9679388903989221,0.0015176083002990692,0.4748039215686278,0.010322730530777691,1
krkp,5,200,0.3,pair,0.1,0.9855226491561685,0.00023017634492088752,0.46144255874673656,0.0035131050253620053,1
krkp,5,200,0.5,pair,0.1,0.9923638643206586,6.782978946377821e-05,0.4666275430359937,0.0015303185016311248,1
krkp,3,200,0.1,pair,0.1,0.960765901460316,0.0019206678569074298,0.4723333333333332,0.012615742688838267,1
krkp,3,200,0.3,pair,0.1,0.9839157789442734,0.0002947040542552554,0.4651566579634467,0.004337611370803941,1
krkp,3,200,0.5,pair,0.1,0.9926811811949479,6.124256778879983e-05,0.47016823161189353,0.0016456159282948622,1
krkp,1,200,0.1,pair,0.1,0.9866673963447452,0.00017980351673864864,0.4907843137254902,0.004529800096213478,1
krkp,1,200,0.3,pair,0.1,0.9956508159119211,2.392523414560782e-05,0.483009138381201,0.0012213046207799354,1
krkp,1,200,0.5,pair,0.1,0.997755800677583,3.970831396728989e-06,0.47501564945226876,0.0001536104852179372,1
krkp,5,200,0.1,pair,0.3,0.9917275860788669,0.0001229227272682949,0.4949803921568627,0.0028406793676185632,1
krkp,5,200,0.3,pair,0.3,0.9972648060590588,2.0634745750257408e-05,0.4897193211488253,0.0008442285307332093,1
krkp,5,200,0.5,pair,0.3,0.9986686747045528,5.021019111649781e-06,0.4907942097026607,0.00037800327961500527,1
krkp,3,200,0.1,pair,0.3,0.9906069482615751,0.00012141008816110593,0.4886274509803922,0.003124890117639332,1
krkp,3,200,0.3,pair,0.3,0.9969593123547119,1.968467953738581e-05,0.4883028720626633,0.0009192839559960566,1
krkp,3,200,0.5,pair,0.3,0.9986845145432197,3.902918801246077e-06,0.4902895148669796,0.00036298413558482327,1
krkp,1,200,0.1,pair,0.3,0.9930976311945414,7.756860777871898e-05,0.4909411764705883,0.0023116567072192966,1
krkp,1,200,0.3,pair,0.3,0.9984062069735251,2.0316672838770907e-06,0.4933681462140997,0.0005105725506644813,1
krkp,1,200,0.5,pair,0.3,0.9994135806474178,4.5723656775124e-07,0.4898043818466351,9.972146138496664e-05,1
krkp,5,200,0.1,pair,0.5,0.9966368083851745,1.999969365918347e-05,0.5142941176470586,0.0009635872557713593,1
krkp,5,200,0.3,pair,0.5,0.9987501111092948,1.1046062177077212e-06,0.5152023498694518,0.00020286822074021122,1
krkp,5,200,0.5,pair,0.5,0.9992073204057372,5.113128311020834e-07,0.5139906103286384,7.92900166645173e-05,1
krkp,3,200,0.1,pair,0.5,0.9961112586959944,1.882700196544278e-05,0.5115294117647061,0.0012181847337417574,1
krkp,3,200,0.3,pair,0.5,0.9988553744945878,1.2350155094657405e-06,0.5118342036553527,0.00025773389543138687,1
krkp,3,200,0.5,pair,0.5,0.999288746944707,5.057354500749584e-07,0.5118270735524256,0.00010707642151037458,1
krkp,1,200,0.1,pair,0.5,0.998460049816758,8.073831283523473e-06,0.5044901960784314,0.0005152865442166622,1
krkp,1,200,0.3,pair,0.5,0.9991614418707822,1.4159782428439753e-06,0.5077741514360311,0.00023117135726694342,1
krkp,1,200,0.5,pair,0.5,0.9997294570175608,9.313433877586396e-08,0.504976525821596,6.93306142193108e-05,1
krkp,5,200,0.1,pair,0.7,0.9917275860788669,0.0001229227272682949,0.5050196078431373,0.002840679367618562,1
krkp,5,200,0.3,pair,0.7,0.9972648060590588,2.0634745750257408e-05,0.5102806788511747,0.0008442285307332094,1
krkp,5,200,0.5,pair,0.7,0.9986686747045528,5.021019111649781e-06,0.5092057902973393,0.00037800327961500516,1
