noisy_rate,error_rate,dataset,noise_type,causal,inital_noise,seed,num_classes,is_balanced,class_dist
0.6,0.48865414710485133,krkp,sym,1,0.3,1,2,True,"[(1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.52), (1, 0.48), (0, 0.52), (1, 0.48), (0, 0.52), (1, 0.48), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.7000000000000001,0.48865414710485133,krkp,sym,1,0.3,1,2,True,"[(1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.52), (1, 0.48), (0, 0.52), (1, 0.48), (0, 0.52), (1, 0.48), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.8,0.49178403755868544,krkp,sym,1,0.3,1,2,True,"[(1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.52), (1, 0.48), (0, 0.52), (1, 0.48), (0, 0.52), (1, 0.48), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.9,0.4988262910798122,krkp,sym,1,0.3,1,2,True,"[(1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.52), (1, 0.48), (0, 0.52), (1, 0.48), (0, 0.52), (1, 0.48), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.1,0.5007824726134585,krkp,sym,1,0.01,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.2,0.5031298904538342,krkp,sym,1,0.01,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.30000000000000004,0.5113458528951487,krkp,sym,1,0.01,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.4,0.5086071987480438,krkp,sym,1,0.01,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.5,0.5027386541471048,krkp,sym,1,0.01,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.6,0.5015649452269171,krkp,sym,1,0.01,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.7000000000000001,0.5070422535211268,krkp,sym,1,0.01,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.8,0.5078247261345853,krkp,sym,1,0.01,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.9,0.5070422535211268,krkp,sym,1,0.01,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.1,0.5007824726134585,krkp,sym,1,0.1,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.2,0.5031298904538342,krkp,sym,1,0.1,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.30000000000000004,0.5113458528951487,krkp,sym,1,0.1,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.4,0.5086071987480438,krkp,sym,1,0.1,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.5,0.5027386541471048,krkp,sym,1,0.1,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.6,0.5015649452269171,krkp,sym,1,0.1,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.7000000000000001,0.5070422535211268,krkp,sym,1,0.1,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.8,0.5078247261345853,krkp,sym,1,0.1,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.9,0.5070422535211268,krkp,sym,1,0.1,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.1,0.49921752738654146,krkp,sym,1,0.2,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.2,0.4968701095461659,krkp,sym,1,0.2,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.30000000000000004,0.48865414710485133,krkp,sym,1,0.2,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.4,0.49139280125195617,krkp,sym,1,0.2,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.5,0.49726134585289516,krkp,sym,1,0.2,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.6,0.4984350547730829,krkp,sym,1,0.2,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.7000000000000001,0.49295774647887325,krkp,sym,1,0.2,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.8,0.4921752738654147,krkp,sym,1,0.2,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.9,0.49295774647887325,krkp,sym,1,0.2,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.1,0.49921752738654146,krkp,sym,1,0.3,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.2,0.4968701095461659,krkp,sym,1,0.3,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.30000000000000004,0.48865414710485133,krkp,sym,1,0.3,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.4,0.49139280125195617,krkp,sym,1,0.3,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.5,0.49726134585289516,krkp,sym,1,0.3,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.6,0.4984350547730829,krkp,sym,1,0.3,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.7000000000000001,0.49295774647887325,krkp,sym,1,0.3,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.8,0.4921752738654147,krkp,sym,1,0.3,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.9,0.49295774647887325,krkp,sym,1,0.3,2,2,True,"[(1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (1, 0.5), (0, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49)]"
0.1,0.47300469483568075,krkp,sym,1,0.01,3,2,True,"[(0, 0.48), (1, 0.52), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.5), (1, 0.5), (0, 0.51), (1, 0.49), (0, 0.5), (1, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.52), (1, 0.48)]"
0.2,0.47183098591549294,krkp,sym,1,0.01,3,2,True,"[(0, 0.48), (1, 0.52), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.5), (1, 0.5), (0, 0.51), (1, 0.49), (0, 0.5), (1, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.52), (1, 0.48)]"
0.30000000000000004,0.4679186228482003,krkp,sym,1,0.01,3,2,True,"[(0, 0.48), (1, 0.52), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.5), (1, 0.5), (0, 0.51), (1, 0.49), (0, 0.5), (1, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.52), (1, 0.48)]"
0.4,0.4706572769953052,krkp,sym,1,0.01,3,2,True,"[(0, 0.48), (1, 0.52), (0, 0.49), (1, 0.51), (0, 0.49), (1, 0.51), (0, 0.5), (1, 0.5), (0, 0.51), (1, 0.49), (0, 0.5), (1, 0.5), (0, 0.51), (1, 0.49), (0, 0.51), (1, 0.49), (0, 0.52), (1, 0.48)]"
