noisy_rate,error_rate,dataset,noise_type,causal,inital_noise,seed
0.1,0.596078431372549,pair0047,sym,0,0.01,1
0.2,0.596078431372549,pair0047,sym,0,0.01,1
0.30000000000000004,0.596078431372549,pair0047,sym,0,0.01,1
0.4,0.596078431372549,pair0047,sym,0,0.01,1
0.5,0.403921568627451,pair0047,sym,0,0.01,1
0.6,0.403921568627451,pair0047,sym,0,0.01,1
0.7000000000000001,0.403921568627451,pair0047,sym,0,0.01,1
0.8,0.403921568627451,pair0047,sym,0,0.01,1
0.9,0.403921568627451,pair0047,sym,0,0.01,1
0.1,0.596078431372549,pair0047,sym,0,0.1,1
0.2,0.596078431372549,pair0047,sym,0,0.1,1
0.30000000000000004,0.596078431372549,pair0047,sym,0,0.1,1
0.4,0.596078431372549,pair0047,sym,0,0.1,1
0.5,0.403921568627451,pair0047,sym,0,0.1,1
0.6,0.403921568627451,pair0047,sym,0,0.1,1
0.7000000000000001,0.403921568627451,pair0047,sym,0,0.1,1
0.8,0.403921568627451,pair0047,sym,0,0.1,1
0.9,0.403921568627451,pair0047,sym,0,0.1,1
0.1,0.596078431372549,pair0047,sym,0,0.2,1
0.2,0.596078431372549,pair0047,sym,0,0.2,1
0.30000000000000004,0.596078431372549,pair0047,sym,0,0.2,1
0.4,0.596078431372549,pair0047,sym,0,0.2,1
0.5,0.403921568627451,pair0047,sym,0,0.2,1
0.6,0.403921568627451,pair0047,sym,0,0.2,1
0.7000000000000001,0.403921568627451,pair0047,sym,0,0.2,1
0.8,0.403921568627451,pair0047,sym,0,0.2,1
0.9,0.403921568627451,pair0047,sym,0,0.2,1
0.1,0.596078431372549,pair0047,sym,0,0.3,1
0.2,0.596078431372549,pair0047,sym,0,0.3,1
0.30000000000000004,0.596078431372549,pair0047,sym,0,0.3,1
0.4,0.596078431372549,pair0047,sym,0,0.3,1
0.5,0.403921568627451,pair0047,sym,0,0.3,1
0.6,0.403921568627451,pair0047,sym,0,0.3,1
0.7000000000000001,0.403921568627451,pair0047,sym,0,0.3,1
0.8,0.403921568627451,pair0047,sym,0,0.3,1
0.9,0.403921568627451,pair0047,sym,0,0.3,1
0.1,0.596078431372549,pair0047,sym,0,0.01,2
0.2,0.596078431372549,pair0047,sym,0,0.01,2
0.30000000000000004,0.596078431372549,pair0047,sym,0,0.01,2
0.4,0.596078431372549,pair0047,sym,0,0.01,2
0.5,0.596078431372549,pair0047,sym,0,0.01,2
0.6,0.403921568627451,pair0047,sym,0,0.01,2
0.7000000000000001,0.403921568627451,pair0047,sym,0,0.01,2
0.8,0.403921568627451,pair0047,sym,0,0.01,2
0.9,0.403921568627451,pair0047,sym,0,0.01,2
0.1,0.596078431372549,pair0047,sym,0,0.1,2
0.2,0.596078431372549,pair0047,sym,0,0.1,2
0.30000000000000004,0.596078431372549,pair0047,sym,0,0.1,2
0.4,0.596078431372549,pair0047,sym,0,0.1,2
0.5,0.596078431372549,pair0047,sym,0,0.1,2
0.6,0.403921568627451,pair0047,sym,0,0.1,2
0.7000000000000001,0.403921568627451,pair0047,sym,0,0.1,2
0.8,0.403921568627451,pair0047,sym,0,0.1,2
0.9,0.403921568627451,pair0047,sym,0,0.1,2
0.1,0.596078431372549,pair0047,sym,0,0.2,2
0.2,0.596078431372549,pair0047,sym,0,0.2,2
0.30000000000000004,0.596078431372549,pair0047,sym,0,0.2,2
0.4,0.596078431372549,pair0047,sym,0,0.2,2
0.5,0.596078431372549,pair0047,sym,0,0.2,2
0.6,0.403921568627451,pair0047,sym,0,0.2,2
0.7000000000000001,0.403921568627451,pair0047,sym,0,0.2,2
0.8,0.403921568627451,pair0047,sym,0,0.2,2
0.9,0.403921568627451,pair0047,sym,0,0.2,2
0.1,0.403921568627451,pair0047,sym,0,0.3,2
0.2,0.403921568627451,pair0047,sym,0,0.3,2
0.30000000000000004,0.403921568627451,pair0047,sym,0,0.3,2
0.4,0.403921568627451,pair0047,sym,0,0.3,2
0.5,0.403921568627451,pair0047,sym,0,0.3,2
0.6,0.596078431372549,pair0047,sym,0,0.3,2
0.7000000000000001,0.596078431372549,pair0047,sym,0,0.3,2
0.8,0.596078431372549,pair0047,sym,0,0.3,2
0.9,0.596078431372549,pair0047,sym,0,0.3,2
