noise_type,initial_noise,noise_rate,mean,std
instance,0.8,0.3,0.6214500000000001,0.015414481827165013
instance,0.8,0.4,0.6305,0.009989056512003481
instance,0.8,0.5,0.6434,0.007063550806782665
instance,0.8,0.6,0.65565,0.012295324314551433
instance,0.8,0.7000000000000001,0.67455,0.009577643238291958
instance,0.8,0.8,0.6822999999999999,0.012178875153313602
instance,0.8,0.9,0.6971,0.010194361186459897
instance,0.9,0.1,0.5633,0.02942862127249588
instance,0.9,0.2,0.58295,0.027172136463664374
instance,0.9,0.3,0.59995,0.02523601097638056
instance,0.9,0.4,0.6204500000000001,0.017669182210843813
instance,0.9,0.5,0.63595,0.015206289817046137
instance,0.9,0.6,0.65165,0.01134212281718021
instance,0.9,0.7000000000000001,0.6748000000000001,0.011440607501352356
instance,0.9,0.8,0.6890000000000001,0.009886859966642618
instance,0.9,0.9,0.70495,0.01826745740380962
pair,0.1,0.1,0.532,0.006154266812545539
pair,0.1,0.2,0.5562,0.008943223691712106
pair,0.1,0.3,0.5805,0.0070267346612775845
pair,0.1,0.4,0.6033999999999999,0.00927462937264881
pair,0.1,0.5,0.62985,0.00757999010553446
pair,0.1,0.6,0.65315,0.008414273587185052
pair,0.1,0.7000000000000001,0.67455,0.00853558726743508
pair,0.1,0.8,0.7,0.0022776083947860662
pair,0.1,0.9,0.7213499999999999,0.004652284385116631
pair,0.2,0.1,0.5291,0.008726038620129996
pair,0.2,0.2,0.54965,0.006718909881818629
pair,0.2,0.3,0.5752499999999999,0.00791359589567218
pair,0.2,0.4,0.5997,0.010403424916824291
pair,0.2,0.5,0.6206,0.004189272013130686
pair,0.2,0.6,0.64845,0.009882750123320919
pair,0.2,0.7000000000000001,0.6769999999999999,0.006919176251549008
pair,0.2,0.8,0.6945,0.004921254921257421
pair,0.2,0.9,0.7236,0.006345766305183313
pair,0.3,0.1,0.52845,0.005307424045617575
pair,0.3,0.2,0.5547500000000001,0.0034686092313779057
pair,0.3,0.3,0.58175,0.009325703726797217
pair,0.3,0.4,0.6045,0.00966469089003887
pair,0.3,0.5,0.62815,0.0030547094788211495
pair,0.3,0.6,0.65665,0.01078279880179537
pair,0.3,0.7000000000000001,0.6718,0.0029336410823411836
pair,0.3,0.8,0.6976,0.004768385470995403
pair,0.3,0.9,0.72875,0.0032739502134271907
pair,0.4,0.1,0.5307000000000001,0.0040442860927486085
pair,0.4,0.2,0.5551999999999999,0.0039662639851628795
pair,0.4,0.3,0.5822,0.005307424045617622
pair,0.4,0.4,0.59955,0.008111334662063993
pair,0.4,0.5,0.62415,0.0021765798859678708
pair,0.4,0.6,0.65055,0.009326373893427197
pair,0.4,0.7000000000000001,0.6734500000000001,0.005818612377534719
pair,0.4,0.8,0.69645,0.010359777989899194
pair,0.4,0.9,0.7212500000000001,0.009026004099267852
pair,0.5,0.1,0.52595,0.006706806244405772
pair,0.5,0.2,0.5469,0.007799439082395605
pair,0.5,0.3,0.5771499999999999,0.003731621631409086
pair,0.5,0.4,0.6005499999999999,0.00498246926734124
pair,0.5,0.5,0.62785,0.006746758480929948
pair,0.5,0.6,0.65025,0.005667892024377309
pair,0.5,0.7000000000000001,0.6701,0.00636052277725659
pair,0.5,0.8,0.6980000000000001,0.005341465154805359
pair,0.5,0.9,0.725,0.0032403703492039286
pair,0.6,0.1,0.52455,0.003611613212956252
pair,0.6,0.2,0.54705,0.009520372891856678
pair,0.6,0.3,0.5776,0.005675055065812179
pair,0.6,0.4,0.59655,0.007498749895815956
pair,0.6,0.5,0.62595,0.00805333781732765
pair,0.6,0.6,0.6448,0.012421503532181584
pair,0.6,0.7000000000000001,0.6731,0.005880582454145139
pair,0.6,0.8,0.6983499999999999,0.002565394706473065
pair,0.6,0.9,0.727,0.006090463857539921
pair,0.7,0.1,0.5236000000000001,0.010018108603923187
pair,0.7,0.2,0.5532,0.007692122593926868
pair,0.7,0.3,0.5752499999999999,0.011247221879202006
pair,0.7,0.4,0.5974,0.015541878908291609
pair,0.7,0.5,0.62255,0.008586690282058614
pair,0.7,0.6,0.6536500000000001,0.006913754406977438
pair,0.7,0.7000000000000001,0.6767000000000001,0.006517764187204054
pair,0.7,0.8,0.7011499999999999,0.009830755311775413
pair,0.7,0.9,0.7245999999999999,0.008335916266374107
pair,0.8,0.1,0.5174000000000001,0.007819446911387038
pair,0.8,0.2,0.53975,0.006194755846681974
pair,0.8,0.3,0.5637000000000001,0.006634191736752853
pair,0.8,0.4,0.5873,0.004587346727684796
pair,0.8,0.5,0.6263,0.005263078946776299
pair,0.8,0.6,0.6489499999999999,0.007938041320124278
pair,0.8,0.7000000000000001,0.67215,0.00880269844990731
pair,0.8,0.8,0.6951,0.0077874097105520585
pair,0.8,0.9,0.72435,0.011321439837759201
