noisy_rate,error_rate,dataset,noise_type,causal,inital_noise,seed
0.1,0.4405,xyguassian,instance,1,0.01,1
0.2,0.4563,xyguassian,instance,1,0.01,1
0.30000000000000004,0.46915,xyguassian,instance,1,0.01,1
0.4,0.4849,xyguassian,instance,1,0.01,1
0.5,0.50025,xyguassian,instance,1,0.01,1
0.6,0.5151,xyguassian,instance,1,0.01,1
0.7000000000000001,0.53085,xyguassian,instance,1,0.01,1
0.8,0.5437,xyguassian,instance,1,0.01,1
0.9,0.5595,xyguassian,instance,1,0.01,1
0.1,0.45615,xyguassian,instance,1,0.2,1
0.2,0.46825,xyguassian,instance,1,0.2,1
0.30000000000000004,0.478,xyguassian,instance,1,0.2,1
0.4,0.48745,xyguassian,instance,1,0.2,1
0.5,0.50025,xyguassian,instance,1,0.2,1
0.6,0.51255,xyguassian,instance,1,0.2,1
0.7000000000000001,0.522,xyguassian,instance,1,0.2,1
0.8,0.53175,xyguassian,instance,1,0.2,1
0.9,0.54385,xyguassian,instance,1,0.2,1
0.1,0.48545,xyguassian,instance,1,0.4,1
0.2,0.48925,xyguassian,instance,1,0.4,1
0.30000000000000004,0.4889,xyguassian,instance,1,0.4,1
0.4,0.49105,xyguassian,instance,1,0.4,1
0.5,0.50025,xyguassian,instance,1,0.4,1
0.6,0.50895,xyguassian,instance,1,0.4,1
0.7000000000000001,0.5111,xyguassian,instance,1,0.4,1
0.8,0.51075,xyguassian,instance,1,0.4,1
0.9,0.51455,xyguassian,instance,1,0.4,1
0.1,0.48515,xyguassian,instance,1,0.6,1
0.2,0.48825,xyguassian,instance,1,0.6,1
0.30000000000000004,0.4934,xyguassian,instance,1,0.6,1
0.4,0.49915,xyguassian,instance,1,0.6,1
0.5,0.49975,xyguassian,instance,1,0.6,1
0.6,0.50085,xyguassian,instance,1,0.6,1
0.7000000000000001,0.5066,xyguassian,instance,1,0.6,1
0.8,0.51175,xyguassian,instance,1,0.6,1
0.9,0.51485,xyguassian,instance,1,0.6,1
0.1,0.40675,xyguassian,instance,1,0.01,2
0.2,0.4302,xyguassian,instance,1,0.01,2
0.30000000000000004,0.4549,xyguassian,instance,1,0.01,2
0.4,0.4769,xyguassian,instance,1,0.01,2
0.5,0.50225,xyguassian,instance,1,0.01,2
0.6,0.5231,xyguassian,instance,1,0.01,2
0.7000000000000001,0.5451,xyguassian,instance,1,0.01,2
0.8,0.5698,xyguassian,instance,1,0.01,2
0.9,0.59325,xyguassian,instance,1,0.01,2
0.1,0.43315,xyguassian,instance,1,0.2,2
0.2,0.4501,xyguassian,instance,1,0.2,2
0.30000000000000004,0.4704,xyguassian,instance,1,0.2,2
0.4,0.486,xyguassian,instance,1,0.2,2
0.5,0.50225,xyguassian,instance,1,0.2,2
0.6,0.514,xyguassian,instance,1,0.2,2
0.7000000000000001,0.5296,xyguassian,instance,1,0.2,2
0.8,0.5499,xyguassian,instance,1,0.2,2
0.9,0.56685,xyguassian,instance,1,0.2,2
0.1,0.4768,xyguassian,instance,1,0.4,2
0.2,0.48435,xyguassian,instance,1,0.4,2
0.30000000000000004,0.49295,xyguassian,instance,1,0.4,2
0.4,0.49985,xyguassian,instance,1,0.4,2
0.5,0.50225,xyguassian,instance,1,0.4,2
0.6,0.50015,xyguassian,instance,1,0.4,2
0.7000000000000001,0.50705,xyguassian,instance,1,0.4,2
0.8,0.51565,xyguassian,instance,1,0.4,2
0.9,0.5232,xyguassian,instance,1,0.4,2
0.1,0.47945,xyguassian,instance,1,0.6,2
0.2,0.484,xyguassian,instance,1,0.6,2
0.30000000000000004,0.4837,xyguassian,instance,1,0.6,2
0.4,0.4891,xyguassian,instance,1,0.6,2
0.5,0.49775,xyguassian,instance,1,0.6,2
0.6,0.5109,xyguassian,instance,1,0.6,2
0.7000000000000001,0.5163,xyguassian,instance,1,0.6,2
0.8,0.516,xyguassian,instance,1,0.6,2
0.9,0.52055,xyguassian,instance,1,0.6,2
0.1,0.4662,xyguassian,instance,1,0.01,3
