noise_type,initial_noise,noise_rate,mean,std
instance,0.6,0.9,0.6708000000000001,0.025791471458604262
instance,0.7,0.1,0.6072,0.033781651824622214
instance,0.7,0.2,0.62,0.030099833886584857
instance,0.7,0.3,0.6348,0.025242820761555186
instance,0.7,0.4,0.6528,0.025400787389370457
instance,0.7,0.5,0.6668000000000001,0.01987963782366272
instance,0.7,0.6,0.6744,0.027799280566230437
instance,0.7,0.7000000000000001,0.6676,0.011781341180018532
instance,0.7,0.8,0.688,0.020736441353327684
instance,0.7,0.9,0.6736000000000001,0.015646085772486353
instance,0.8,0.1,0.5780000000000001,0.03466987164671941
instance,0.8,0.2,0.5948,0.0321434285663493
instance,0.8,0.3,0.6172,0.029175332046096767
instance,0.8,0.4,0.6472,0.029072323608545586
instance,0.8,0.5,0.6544000000000001,0.017052858997833764
instance,0.8,0.6,0.6719999999999999,0.030066592756745815
instance,0.8,0.7000000000000001,0.6632,0.0076941536246685335
instance,0.8,0.8,0.6872,0.020765355763867826
instance,0.8,0.9,0.6912,0.01987963782366264
instance,0.9,0.1,0.5652,0.05352756299328414
instance,0.9,0.2,0.586,0.03504283093587047
instance,0.9,0.3,0.6035999999999999,0.026283074401599233
instance,0.9,0.4,0.6264000000000001,0.03191864658784895
instance,0.9,0.5,0.6275999999999999,0.026810445725500395
instance,0.9,0.6,0.6679999999999999,0.03246536616149587
instance,0.9,0.7000000000000001,0.6716,0.017910890541790483
instance,0.9,0.8,0.6968,0.007293833011524194
instance,0.9,0.9,0.6956,0.029644561052577543
pair,0.1,0.1,0.5516,0.022333830840229756
pair,0.1,0.2,0.5795999999999999,0.018406520583749687
pair,0.1,0.3,0.5908,0.02472245942457993
pair,0.1,0.4,0.6108,0.01652876280911551
pair,0.1,0.5,0.6355999999999999,0.01899473611293405
pair,0.1,0.6,0.6604,0.011610340218960008
pair,0.1,0.7000000000000001,0.6604,0.02695922847560736
pair,0.1,0.8,0.6896,0.020947553556441796
pair,0.1,0.9,0.7116,0.023765521244020694
pair,0.2,0.1,0.5656,0.016697305171793395
pair,0.2,0.2,0.5884,0.030607188698082
pair,0.2,0.3,0.6083999999999999,0.019969977466186596
pair,0.2,0.4,0.6212,0.017297398648351735
pair,0.2,0.5,0.6484,0.01711139970896596
pair,0.2,0.6,0.662,0.014764823060233407
pair,0.2,0.7000000000000001,0.6652,0.012132600710482493
pair,0.2,0.8,0.6848000000000001,0.019979989989987474
pair,0.2,0.9,0.7055999999999999,0.00952890339965728
pair,0.3,0.1,0.576,0.024041630560342576
pair,0.3,0.2,0.5852,0.025518620652378546
pair,0.3,0.3,0.6172,0.027662248643232194
pair,0.3,0.4,0.6312,0.02128849454517629
pair,0.3,0.5,0.65,0.017378147196982788
pair,0.3,0.6,0.644,0.02731300056749535
pair,0.3,0.7000000000000001,0.6664000000000001,0.014310835055998656
pair,0.3,0.8,0.6868000000000001,0.020029977533686814
pair,0.3,0.9,0.6908,0.009230384607371415
pair,0.4,0.1,0.5888,0.023177575369309002
pair,0.4,0.2,0.5992,0.032236625133534036
pair,0.4,0.3,0.6092,0.021844907873461064
pair,0.4,0.4,0.6268,0.01634625339336206
pair,0.4,0.5,0.642,0.007348469228349533
pair,0.4,0.6,0.6536000000000001,0.022154006409676796
pair,0.4,0.7000000000000001,0.664,0.017146428199482224
pair,0.4,0.8,0.6799999999999999,0.02044504830026086
pair,0.4,0.9,0.6968,0.020909328061896177
pair,0.5,0.1,0.5972,0.018686893802876938
pair,0.5,0.2,0.6035999999999999,0.013371611720357428
pair,0.5,0.3,0.6176,0.008648699324175892
pair,0.5,0.4,0.6384000000000001,0.02523489647294003
pair,0.5,0.5,0.6432,0.017469974241537983
pair,0.5,0.6,0.6592,0.016887865466067655
pair,0.5,0.7000000000000001,0.6648000000000001,0.007563068160475597
pair,0.5,0.8,0.6839999999999999,0.02199999999999997
pair,0.5,0.9,0.678,0.01737814719698273
pair,0.6,0.1,0.6228,0.020474374227311586
pair,0.6,0.2,0.6275999999999999,0.01322119510483074
pair,0.6,0.3,0.6364,0.019667231630303254
pair,0.6,0.4,0.6372,0.019677398201998146
pair,0.6,0.5,0.6364,0.023082460874005624
pair,0.6,0.6,0.65,0.014696938456699083
pair,0.6,0.7000000000000001,0.666,0.02111871208194286
pair,0.6,0.8,0.6952,0.010545141061171256
pair,0.6,0.9,0.696,0.017606816861658953
pair,0.7,0.1,0.5992,0.021568495543268673
pair,0.7,0.2,0.6144000000000001,0.02643482551483935
pair,0.7,0.3,0.6176,0.017285832349065534
pair,0.7,0.4,0.6372,0.031324112118302744
pair,0.7,0.5,0.6432,0.024437675830569505
pair,0.7,0.6,0.664,0.020542638584174135
pair,0.7,0.7000000000000001,0.6508,0.020327321515635058
pair,0.7,0.8,0.692,0.011747340124470726
pair,0.7,0.9,0.6944,0.016697305171793422
pair,0.8,0.1,0.5731999999999999,0.02865658737533133
pair,0.8,0.2,0.5996,0.033627369804966896
pair,0.8,0.3,0.61,0.01593737745050924
pair,0.8,0.4,0.6132,0.024273442277518036
pair,0.8,0.5,0.6308,0.036567745350240044
pair,0.8,0.6,0.6528,0.012930583900195702
pair,0.8,0.7000000000000001,0.6668000000000001,0.013311649033835003
pair,0.8,0.8,0.6884,0.016516658257650037
pair,0.8,0.9,0.7064,0.0264348255148393
pair,0.9,0.1,0.5640000000000001,0.028178005607210697
pair,0.9,0.2,0.5915999999999999,0.020268201696253194
pair,0.9,0.3,0.596,0.020346989949375824
pair,0.9,0.4,0.6043999999999999,0.030344686520048313
pair,0.9,0.5,0.6444,0.013446189051177287
pair,0.9,0.6,0.6436,0.009099450532861875
pair,0.9,0.7000000000000001,0.6728,0.030938648968563544
pair,0.9,0.8,0.682,0.015165750888103074
pair,0.9,0.9,0.7003999999999999,0.030046630426721684
sym,0.1,0.1,0.5388,0.031924911902775875
sym,0.1,0.2,0.5992,0.021614809737770083
sym,0.1,0.3,0.6115999999999999,0.02321206582792668
sym,0.1,0.4,0.616,0.027604347483684556
sym,0.1,0.5,0.6328,0.016709278859364355
sym,0.1,0.6,0.6592,0.013084341787036918
sym,0.1,0.7000000000000001,0.6748000000000001,0.028761084819596047
sym,0.1,0.8,0.6896,0.014587666023048325
sym,0.1,0.9,0.7083999999999999,0.020317480158720487
sym,0.2,0.1,0.5660000000000001,0.03458323293158115
sym,0.2,0.2,0.572,0.022090722034374496
sym,0.2,0.3,0.6032,0.028446440902158535
