noisy_rate,error_rate,dataset,noise_type,causal,inital_noise,seed
0.1,0.43375,xyguassian,instance,1,0.01,1
0.2,0.45055,xyguassian,instance,1,0.01,1
0.30000000000000004,0.4672,xyguassian,instance,1,0.01,1
0.4,0.48245,xyguassian,instance,1,0.01,1
0.5,0.50025,xyguassian,instance,1,0.01,1
0.6,0.51755,xyguassian,instance,1,0.01,1
0.7000000000000001,0.5328,xyguassian,instance,1,0.01,1
0.8,0.54945,xyguassian,instance,1,0.01,1
0.9,0.56625,xyguassian,instance,1,0.01,1
0.1,0.4523,xyguassian,instance,1,0.2,1
0.2,0.4643,xyguassian,instance,1,0.2,1
0.30000000000000004,0.47665,xyguassian,instance,1,0.2,1
0.4,0.4847,xyguassian,instance,1,0.2,1
0.5,0.50025,xyguassian,instance,1,0.2,1
0.6,0.5153,xyguassian,instance,1,0.2,1
0.7000000000000001,0.52335,xyguassian,instance,1,0.2,1
0.8,0.5357,xyguassian,instance,1,0.2,1
0.9,0.5477,xyguassian,instance,1,0.2,1
0.1,0.48315,xyguassian,instance,1,0.4,1
0.2,0.48715,xyguassian,instance,1,0.4,1
0.30000000000000004,0.4893,xyguassian,instance,1,0.4,1
0.4,0.49065,xyguassian,instance,1,0.4,1
0.5,0.50025,xyguassian,instance,1,0.4,1
0.6,0.50935,xyguassian,instance,1,0.4,1
0.7000000000000001,0.5107,xyguassian,instance,1,0.4,1
0.8,0.51285,xyguassian,instance,1,0.4,1
0.9,0.51685,xyguassian,instance,1,0.4,1
0.1,0.48415,xyguassian,instance,1,0.6,1
0.2,0.48635,xyguassian,instance,1,0.6,1
0.30000000000000004,0.4933,xyguassian,instance,1,0.6,1
0.4,0.49875,xyguassian,instance,1,0.6,1
0.5,0.49975,xyguassian,instance,1,0.6,1
0.6,0.50125,xyguassian,instance,1,0.6,1
0.7000000000000001,0.5067,xyguassian,instance,1,0.6,1
0.8,0.51365,xyguassian,instance,1,0.6,1
0.9,0.51585,xyguassian,instance,1,0.6,1
0.1,0.3706,xyguassian,instance,1,0.01,2
0.2,0.40115,xyguassian,instance,1,0.01,2
0.30000000000000004,0.43475,xyguassian,instance,1,0.01,2
0.4,0.46405,xyguassian,instance,1,0.01,2
0.5,0.50225,xyguassian,instance,1,0.01,2
0.6,0.53595,xyguassian,instance,1,0.01,2
0.7000000000000001,0.56525,xyguassian,instance,1,0.01,2
0.8,0.59885,xyguassian,instance,1,0.01,2
0.9,0.6294,xyguassian,instance,1,0.01,2
0.1,0.4075,xyguassian,instance,1,0.2,2
0.2,0.43015,xyguassian,instance,1,0.2,2
0.30000000000000004,0.45715,xyguassian,instance,1,0.2,2
0.4,0.47815,xyguassian,instance,1,0.2,2
0.5,0.50225,xyguassian,instance,1,0.2,2
0.6,0.52185,xyguassian,instance,1,0.2,2
0.7000000000000001,0.54285,xyguassian,instance,1,0.2,2
0.8,0.56985,xyguassian,instance,1,0.2,2
0.9,0.5925,xyguassian,instance,1,0.2,2
0.1,0.46785,xyguassian,instance,1,0.4,2
0.2,0.4771,xyguassian,instance,1,0.4,2
0.30000000000000004,0.4878,xyguassian,instance,1,0.4,2
0.4,0.4965,xyguassian,instance,1,0.4,2
0.5,0.50225,xyguassian,instance,1,0.4,2
0.6,0.5035,xyguassian,instance,1,0.4,2
0.7000000000000001,0.5122,xyguassian,instance,1,0.4,2
0.8,0.5229,xyguassian,instance,1,0.4,2
0.9,0.53215,xyguassian,instance,1,0.4,2
0.1,0.47205,xyguassian,instance,1,0.6,2
0.2,0.4777,xyguassian,instance,1,0.6,2
0.30000000000000004,0.4801,xyguassian,instance,1,0.6,2
0.4,0.4877,xyguassian,instance,1,0.6,2
0.5,0.49775,xyguassian,instance,1,0.6,2
0.6,0.5123,xyguassian,instance,1,0.6,2
0.7000000000000001,0.5199,xyguassian,instance,1,0.6,2
0.8,0.5223,xyguassian,instance,1,0.6,2
0.9,0.52795,xyguassian,instance,1,0.6,2
0.1,0.45475,xyguassian,instance,1,0.01,3
0.2,0.47165,xyguassian,instance,1,0.01,3
0.30000000000000004,0.4829,xyguassian,instance,1,0.01,3
0.4,0.4932,xyguassian,instance,1,0.01,3
0.5,0.4932,xyguassian,instance,1,0.01,3
0.6,0.5068,xyguassian,instance,1,0.01,3
0.7000000000000001,0.5171,xyguassian,instance,1,0.01,3
0.8,0.52835,xyguassian,instance,1,0.01,3
0.9,0.54525,xyguassian,instance,1,0.01,3
0.1,0.46585,xyguassian,instance,1,0.2,3
0.2,0.47825,xyguassian,instance,1,0.2,3
0.30000000000000004,0.4882,xyguassian,instance,1,0.2,3
0.4,0.4972,xyguassian,instance,1,0.2,3
0.5,0.4932,xyguassian,instance,1,0.2,3
0.6,0.5028,xyguassian,instance,1,0.2,3
0.7000000000000001,0.5118,xyguassian,instance,1,0.2,3
0.8,0.52175,xyguassian,instance,1,0.2,3
0.9,0.53415,xyguassian,instance,1,0.2,3
0.1,0.4861,xyguassian,instance,1,0.4,3
0.2,0.4898,xyguassian,instance,1,0.4,3
0.30000000000000004,0.49505,xyguassian,instance,1,0.4,3
0.4,0.49915,xyguassian,instance,1,0.4,3
0.5,0.4932,xyguassian,instance,1,0.4,3
0.6,0.50085,xyguassian,instance,1,0.4,3
0.7000000000000001,0.50495,xyguassian,instance,1,0.4,3
0.8,0.5102,xyguassian,instance,1,0.4,3
0.9,0.5139,xyguassian,instance,1,0.4,3
0.1,0.49015,xyguassian,instance,1,0.6,3
0.2,0.49395,xyguassian,instance,1,0.6,3
0.30000000000000004,0.4923,xyguassian,instance,1,0.6,3
0.4,0.4945,xyguassian,instance,1,0.6,3
0.5,0.5068,xyguassian,instance,1,0.6,3
0.6,0.5055,xyguassian,instance,1,0.6,3
0.7000000000000001,0.5077,xyguassian,instance,1,0.6,3
0.8,0.50605,xyguassian,instance,1,0.6,3
0.9,0.50985,xyguassian,instance,1,0.6,3
0.1,0.4379,xyguassian,instance,1,0.01,4
0.2,0.45355,xyguassian,instance,1,0.01,4
0.30000000000000004,0.471,xyguassian,instance,1,0.01,4
0.4,0.4849,xyguassian,instance,1,0.01,4
0.5,0.49625,xyguassian,instance,1,0.01,4
0.6,0.5151,xyguassian,instance,1,0.01,4
0.7000000000000001,0.529,xyguassian,instance,1,0.01,4
0.8,0.54645,xyguassian,instance,1,0.01,4
0.9,0.5621,xyguassian,instance,1,0.01,4
0.1,0.4556,xyguassian,instance,1,0.2,4
0.2,0.46515,xyguassian,instance,1,0.2,4
0.30000000000000004,0.4776,xyguassian,instance,1,0.2,4
0.4,0.4897,xyguassian,instance,1,0.2,4
0.5,0.49625,xyguassian,instance,1,0.2,4
0.6,0.5103,xyguassian,instance,1,0.2,4
0.7000000000000001,0.5224,xyguassian,instance,1,0.2,4
0.8,0.53485,xyguassian,instance,1,0.2,4
0.9,0.5444,xyguassian,instance,1,0.2,4
0.1,0.48905,xyguassian,instance,1,0.4,4
0.2,0.4895,xyguassian,instance,1,0.4,4
0.30000000000000004,0.49245,xyguassian,instance,1,0.4,4
0.4,0.49945,xyguassian,instance,1,0.4,4
0.5,0.49625,xyguassian,instance,1,0.4,4
0.6,0.50055,xyguassian,instance,1,0.4,4
0.7000000000000001,0.50755,xyguassian,instance,1,0.4,4
