noise_type,initial_noise,noise_rate,mean,std
instance,0.7,0.9,0.53309,0.013105409188575536
instance,0.8,0.1,0.44489999999999996,0.018208377192929618
instance,0.8,0.2,0.46795,0.009619966216156897
instance,0.8,0.3,0.48626,0.0021361179742701466
instance,0.8,0.4,0.50455,0.007016676563730189
instance,0.8,0.5,0.5032099999999999,0.003559740159056575
instance,0.8,0.6,0.49545000000000006,0.007016676563730189
instance,0.8,0.7000000000000001,0.51374,0.002136117974270095
instance,0.8,0.8,0.53205,0.009619966216156937
instance,0.8,0.9,0.5551,0.018208377192929674
instance,0.9,0.1,0.4258,0.02611955684922697
instance,0.9,0.2,0.45155,0.016231951515452484
instance,0.9,0.3,0.47442,0.006507361216345671
instance,0.9,0.4,0.49731000000000003,0.003612028515945015
instance,0.9,0.5,0.5032099999999999,0.003559740159056575
instance,0.9,0.6,0.5026900000000001,0.0036120285159449896
instance,0.9,0.7000000000000001,0.5255799999999999,0.006507361216345642
instance,0.9,0.8,0.54845,0.016231951515452505
instance,0.9,0.9,0.5742,0.026119556849227014
pair,0.1,0.1,0.33071,0.013896150546104505
pair,0.1,0.2,0.3654,0.011138839706181253
pair,0.1,0.3,0.39994999999999997,0.008444894907575813
pair,0.1,0.4,0.43474,0.005079296211090674
pair,0.1,0.5,0.49853000000000003,0.005168365312165962
pair,0.1,0.6,0.56526,0.005079296211090642
pair,0.1,0.7000000000000001,0.6000500000000001,0.008444894907575813
pair,0.1,0.8,0.6346,0.011138839706181269
pair,0.1,0.9,0.6692899999999999,0.013896150546104463
pair,0.2,0.1,0.3654,0.011138839706181253
pair,0.2,0.2,0.33071,0.013896150546104505
pair,0.2,0.3,0.36526000000000003,0.011308647133941358
pair,0.2,0.4,0.40004999999999996,0.007108533604056487
pair,0.2,0.5,0.49853000000000003,0.005168365312165962
pair,0.2,0.6,0.59995,0.007108533604056465
pair,0.2,0.7000000000000001,0.6347400000000001,0.01130864713394139
pair,0.2,0.8,0.6692899999999999,0.013896150546104463
pair,0.2,0.9,0.6346,0.011138839706181269
pair,0.3,0.1,0.39994999999999997,0.008444894907575813
pair,0.3,0.2,0.36526000000000003,0.011308647133941358
pair,0.3,0.3,0.33071,0.013896150546104505
pair,0.3,0.4,0.3655,0.009668570214876661
pair,0.3,0.5,0.49853000000000003,0.005168365312165962
pair,0.3,0.6,0.6345000000000001,0.009668570214876647
pair,0.3,0.7000000000000001,0.6692899999999999,0.013896150546104463
pair,0.3,0.8,0.6347400000000001,0.01130864713394139
pair,0.3,0.9,0.6000500000000001,0.008444894907575813
pair,0.4,0.1,0.43474,0.005079296211090674
pair,0.4,0.2,0.40004999999999996,0.007108533604056487
pair,0.4,0.3,0.3655,0.009668570214876661
pair,0.4,0.4,0.33071,0.013896150546104505
pair,0.4,0.5,0.49853000000000003,0.005168365312165962
pair,0.4,0.6,0.6692899999999999,0.013896150546104463
pair,0.4,0.7000000000000001,0.6345000000000001,0.009668570214876647
