noise_type,initial_noise,noise_rate,mean,std
instance,0.6,0.8,0.6721003134796238,0.010185826853060843
instance,0.6,0.9,0.6746081504702194,0.011236588458930058
instance,0.7,0.1,0.643730407523511,0.015290669586693404
instance,0.7,0.2,0.6492163009404388,0.016889123852225987
instance,0.7,0.3,0.6489811912225705,0.017675411057509388
instance,0.7,0.4,0.6552507836990595,0.015257998789438275
instance,0.7,0.5,0.6623040752351097,0.0055788695220107725
instance,0.7,0.6,0.6635579937304075,0.01235600426843203
instance,0.7,0.7000000000000001,0.6612852664576803,0.010491034815474368
instance,0.7,0.8,0.6747648902821316,0.01299026994847238
instance,0.7,0.9,0.6741379310344827,0.014764981796600187
instance,0.8,0.1,0.6394200626959248,0.016549323143277617
instance,0.8,0.2,0.6456896551724138,0.011317602141700862
instance,0.8,0.3,0.6444357366771161,0.010736963133732397
instance,0.8,0.4,0.6501567398119122,0.005216163414512147
instance,0.8,0.5,0.6614420062695925,0.0031834006287758585
instance,0.8,0.6,0.6616771159874608,0.010783340237888232
instance,0.8,0.7000000000000001,0.6700626959247649,0.009305910726518752
instance,0.8,0.8,0.6752351097178684,0.008644701526170093
instance,0.8,0.9,0.6773510971786834,0.009133540996369349
instance,0.9,0.1,0.6299373040752351,0.017664983598134232
instance,0.9,0.2,0.6415360501567398,0.015452987515819751
instance,0.9,0.3,0.6431034482758621,0.012917371902601447
instance,0.9,0.4,0.6448275862068966,0.01619576253313918
instance,0.9,0.5,0.6523510971786834,0.010660900016548444
instance,0.9,0.6,0.6658307210031348,0.005439515107408798
instance,0.9,0.7000000000000001,0.6695141065830721,0.00950426975426706
instance,0.9,0.8,0.6732758620689656,0.010290807229580432
instance,0.9,0.9,0.6857366771159874,0.008517658745800993
pair,0.1,0.1,0.6376959247648903,0.03891422938024309
pair,0.1,0.2,0.6384796238244513,0.03223376239495561
pair,0.1,0.3,0.647257053291536,0.015549564984811285
pair,0.1,0.4,0.6615203761755486,0.0188503654644126
pair,0.1,0.5,0.6546238244514107,0.009818157296277647
pair,0.1,0.6,0.6630094043887148,0.007623462562046976
pair,0.1,0.7000000000000001,0.6714733542319749,0.010758392793400682
pair,0.1,0.8,0.6775862068965517,0.015009422720845244
pair,0.1,0.9,0.6801724137931034,0.008378618972353665
pair,0.2,0.1,0.6381661442006269,0.03359935494537293
pair,0.2,0.2,0.6422413793103449,0.02172380714644557
pair,0.2,0.3,0.6493730407523511,0.020700265043419076
pair,0.2,0.4,0.6558777429467085,0.0074110339030363705
pair,0.2,0.5,0.661833855799373,0.010229449437466046
pair,0.2,0.6,0.6659090909090909,0.007535338795649734
pair,0.2,0.7000000000000001,0.6623040752351097,0.008644701526170105
pair,0.2,0.8,0.6655172413793103,0.01588948635338858
pair,0.2,0.9,0.6829937304075235,0.013388988685948202
pair,0.3,0.1,0.645062695924765,0.025354511713633746
pair,0.3,0.2,0.6478840125391849,0.024673455267890103
pair,0.3,0.3,0.6496081504702195,0.014552344060733734
pair,0.3,0.4,0.6557993730407523,0.004421132510209493
pair,0.3,0.5,0.6584639498432602,0.016697572423369802
pair,0.3,0.6,0.6635579937304075,0.007751294790291066
pair,0.3,0.7000000000000001,0.6656739811912226,0.00868899273486372
pair,0.3,0.8,0.6711598746081504,0.011297233292973273
pair,0.3,0.9,0.6746865203761756,0.017419463593737798
pair,0.4,0.1,0.639576802507837,0.01951276889826613
pair,0.4,0.2,0.6421630094043886,0.01983083844614907
pair,0.4,0.3,0.6487460815047023,0.013541789109248449
pair,0.4,0.4,0.6591692789968653,0.014628640929519626
pair,0.4,0.5,0.6689655172413793,0.008478812562957542
pair,0.4,0.6,0.6631661442006269,0.009390500455568135
pair,0.4,0.7000000000000001,0.6659874608150471,0.017756016238338054
pair,0.4,0.8,0.6752351097178683,0.005951728711502241
pair,0.4,0.9,0.6716300940438872,0.010738393108185525
pair,0.5,0.1,0.6443573667711598,0.014162528387479284
pair,0.5,0.2,0.6471003134796238,0.013957766056986289
pair,0.5,0.3,0.6484326018808777,0.016743029318739545
pair,0.5,0.4,0.6525078369905957,0.014515367555940378
pair,0.5,0.5,0.6586206896551724,0.01165842901043205
pair,0.5,0.6,0.6644984326018809,0.008346486967276828
pair,0.5,0.7000000000000001,0.6600313479623825,0.006358354819870403
pair,0.5,0.8,0.6784482758620689,0.01164261381570777
pair,0.5,0.9,0.6690438871473354,0.005789568514652297
