noise_type,initial_noise,noise_rate,mean,std
sym,0.3,0.8,0.8398960000000001,0.0012257569090158463
sym,0.3,0.9,0.9005839999999999,0.0019604795331754727
sym,0.4,0.1,0.50056,0.003337304301378584
sym,0.4,0.2,0.5493933333333333,0.0036907379569222974
sym,0.4,0.3,0.5980533333333333,0.002418153565567455
sym,0.4,0.4,0.6482766666666667,0.0025222661768073973
sym,0.4,0.5,0.7005633333333333,0.0018749044420094437
sym,0.4,0.6,0.7504966666666667,0.0015433686101080125
sym,0.4,0.7000000000000001,0.8006866666666667,0.0022834593639184217
sym,0.4,0.8,0.8493133333333334,0.002502084464335031
sym,0.4,0.9,0.9001333333333333,0.002072048905471716
sym,0.5,0.1,0.580616,0.00032936302160384496
sym,0.5,0.2,0.62002,0.001653904471243777
sym,0.5,0.3,0.659412,0.002479015933793084
sym,0.5,0.4,0.698036,0.00245566284330727
sym,0.5,0.5,0.73752,0.001999849994374545
sym,0.5,0.6,0.779128,0.0016327645268072236
sym,0.5,0.7000000000000001,0.818712,0.0009514830529231294
sym,0.5,0.8,0.860544,0.0017588860110876639
sym,0.5,0.9,0.9005839999999999,0.0019604795331754727
sym,0.6,0.1,0.660688,0.0037522153456324594
sym,0.6,0.2,0.690052,0.0039373747599130236
sym,0.6,0.3,0.7197479999999999,0.0029863556385668344
sym,0.6,0.4,0.749876,0.0032627411788249817
sym,0.6,0.5,0.780316,0.0018779456861155168
sym,0.6,0.6,0.8078960000000001,0.0025187457195993243
sym,0.6,0.7000000000000001,0.839476,0.0017616128973188185
sym,0.6,0.8,0.8702719999999999,0.001507222611295386
sym,0.6,0.9,0.9005839999999999,0.0019604795331754727
sym,0.7,0.1,0.739588,0.0014510410056231926
sym,0.7,0.2,0.760572,0.0013840231211941295
sym,0.7,0.3,0.779,0.0022729716232280546
sym,0.7,0.4,0.799936,0.0021162892051891616
sym,0.7,0.5,0.820172,0.0023442952032540834
sym,0.7,0.6,0.8371639999999999,0.0006577841591282042
sym,0.7,0.7000000000000001,0.85534,0.0025812012707264473
sym,0.7,0.8,0.879364,0.001199283119200789
sym,0.7,0.9,0.9005839999999999,0.0019604795331754727
sym,0.8,0.1,0.8212999999999999,0.0013364131097830603
sym,0.8,0.2,0.8312039999999999,0.0011165482524280027
sym,0.8,0.3,0.8422240000000001,0.0008082573847482073
sym,0.8,0.4,0.85096,0.0006151422599692161
sym,0.8,0.5,0.8610279999999999,0.0007399459439715589
sym,0.8,0.6,0.8711439999999999,0.0022752318563170823
sym,0.8,0.7000000000000001,0.877336,0.0016911179734128657
sym,0.8,0.8,0.885184,0.002616310379140817
sym,0.8,0.9,0.9005839999999999,0.0019604795331754727
